	0
chr15:39878403-39878503	ENSMUSG00000022305
chr15:41819882-41819982	ENSMUSG00000022307
chr15:41819982-41820082	ENSMUSG00000022307
chr15:41820182-41820282	ENSMUSG00000022307
chr15:41820282-41820382	ENSMUSG00000022307
chr15:41820382-41820482	ENSMUSG00000022307
chr12:87109066-87109166	ENSMUSG00000034126
chr12:87109166-87109266	ENSMUSG00000034126
chr12:87147366-87147466	ENSMUSG00000034126
chr5:98872715-98872815	ENSMUSG00000029335
chr5:97884883-97884983	ENSMUSG00000029338
chr5:97884983-97885083	ENSMUSG00000029338
chr5:97885083-97885183	ENSMUSG00000029338
chr5:97885183-97885283	ENSMUSG00000029338
chr5:97886183-97886283	ENSMUSG00000029338
chr5:97886283-97886383	ENSMUSG00000029338
chrX:169927399-169927499	ENSMUSG00000035299
chrX:169927499-169927599	ENSMUSG00000035299
chr12:51372461-51372561	ENSMUSG00000035293
chr12:51372561-51372661	ENSMUSG00000035293
chr4:156125582-156125682	ENSMUSG00000059939
chr2:109092997-109093097	ENSMUSG00000057234
chr2:109093097-109093197	ENSMUSG00000057234
chr2:109093197-109093297	ENSMUSG00000057234
chr12:111574710-111574810	ENSMUSG00000007411
chr12:111574910-111575010	ENSMUSG00000007411
chr12:111655210-111655310	ENSMUSG00000007411
chr12:111655310-111655410	ENSMUSG00000007411
chr12:111655410-111655510	ENSMUSG00000007411
chr10:4368475-4368575	ENSMUSG00000075327
chr10:4368575-4368675	ENSMUSG00000075327
chr2:63978707-63978807	ENSMUSG00000075324
chr2:63978807-63978907	ENSMUSG00000075324
chr2:63978907-63979007	ENSMUSG00000075324
chr2:63979007-63979107	ENSMUSG00000075324
chr2:63979107-63979207	ENSMUSG00000075324
chr2:63979207-63979307	ENSMUSG00000075324
chr2:63979307-63979407	ENSMUSG00000075324
chr2:63979407-63979507	ENSMUSG00000075324
chr2:63979507-63979607	ENSMUSG00000075324
chr2:63979607-63979707	ENSMUSG00000075324
chr2:63979707-63979807	ENSMUSG00000075324
chr2:63979807-63979907	ENSMUSG00000075324
chr2:63979907-63980007	ENSMUSG00000075324
chr2:63980107-63980207	ENSMUSG00000075324
chr2:63980607-63980707	ENSMUSG00000075324
chr6:86733168-86733268	ENSMUSG00000001157
chr9:70572654-70572754	ENSMUSG00000032212
chr9:70572854-70572954	ENSMUSG00000032212
chr9:70573054-70573154	ENSMUSG00000032212
chr9:72693246-72693346	ENSMUSG00000032216
chr9:72693346-72693446	ENSMUSG00000032216
chr9:72693446-72693546	ENSMUSG00000032216
chr9:72693546-72693646	ENSMUSG00000032216
chr9:72693646-72693746	ENSMUSG00000032216
chr9:72693746-72693846	ENSMUSG00000032216
chr9:72693846-72693946	ENSMUSG00000032216
chr9:72693946-72694046	ENSMUSG00000032216
chr9:72694246-72694346	ENSMUSG00000032216
chr9:72694346-72694446	ENSMUSG00000032216
chr9:72694446-72694546	ENSMUSG00000032216
chr9:72694546-72694646	ENSMUSG00000032216
chr9:72694746-72694846	ENSMUSG00000032216
chr9:70443524-70443624	ENSMUSG00000032217
chr9:70476024-70476124	ENSMUSG00000032217
chr9:70476124-70476224	ENSMUSG00000032217
chr9:70476324-70476424	ENSMUSG00000032217
chr9:70476424-70476524	ENSMUSG00000032217
chr9:70476524-70476624	ENSMUSG00000032217
chr9:70421392-70421492	ENSMUSG00000032218
chr8:121797913-121798013	ENSMUSG00000040263
chr8:121798013-121798113	ENSMUSG00000040263
chr8:121798113-121798213	ENSMUSG00000040263
chr17:49456722-49456822	ENSMUSG00000040260
chr17:49456922-49457022	ENSMUSG00000040260
chr17:49457022-49457122	ENSMUSG00000040260
chr17:49458522-49458622	ENSMUSG00000040260
chr7:130910856-130910956	ENSMUSG00000040268
chr7:130910956-130911056	ENSMUSG00000040268
chr7:130911056-130911156	ENSMUSG00000040268
chr17:33760384-33760484	ENSMUSG00000077450
chr17:84191856-84191956	ENSMUSG00000024251
chr17:84192056-84192156	ENSMUSG00000024251
chr17:84444056-84444156	ENSMUSG00000024251
chr17:84444156-84444256	ENSMUSG00000024251
chr9:56982878-56982978	ENSMUSG00000055334
chr18:31583368-31583468	ENSMUSG00000024259
chr18:31583468-31583568	ENSMUSG00000024259
chr18:31796259-31796359	ENSMUSG00000024258
chr6:56779024-56779124	ENSMUSG00000059486
chr6:56779424-56779524	ENSMUSG00000059486
chr6:56779524-56779624	ENSMUSG00000059486
chr6:56789524-56789624	ENSMUSG00000059486
chr4:10897998-10898098	ENSMUSG00000059482
chr4:10898098-10898198	ENSMUSG00000059482
chr2:118422218-118422318	ENSMUSG00000005102
chr2:118422318-118422418	ENSMUSG00000005102
chr2:118430918-118431018	ENSMUSG00000005102
chr2:157040699-157040799	ENSMUSG00000055485
chr11:107073081-107073181	ENSMUSG00000040481
chr11:107073381-107073481	ENSMUSG00000040481
chr11:107074181-107074281	ENSMUSG00000040481
chr13:55699124-55699224	ENSMUSG00000045767
chr13:55699224-55699324	ENSMUSG00000045767
chr13:55699324-55699424	ENSMUSG00000045767
chr6:47930776-47930876	ENSMUSG00000052763
chr6:47930876-47930976	ENSMUSG00000052763
chr6:47931376-47931476	ENSMUSG00000052763
chr12:81917830-81917930	ENSMUSG00000021140
chr12:81918130-81918230	ENSMUSG00000021140
chr12:81918330-81918430	ENSMUSG00000021140
chr12:81918430-81918530	ENSMUSG00000021140
chr12:81919030-81919130	ENSMUSG00000021140
chr12:81995730-81995830	ENSMUSG00000021140
chr13:8849468-8849568	ENSMUSG00000021147
chr13:8849568-8849668	ENSMUSG00000021147
chr8:40507540-40507640	ENSMUSG00000031601
chr17:48416714-48416814	ENSMUSG00000040771
chr13:90104323-90104423	ENSMUSG00000012422
chr13:90104423-90104523	ENSMUSG00000012422
chr10:62231096-62231196	ENSMUSG00000037031
chr3:107613332-107613432	ENSMUSG00000014601
chr11:102838573-102838673	ENSMUSG00000020929
chr6:92772899-92772999	ENSMUSG00000030022
chr6:92772999-92773099	ENSMUSG00000030022
chr6:92823399-92823499	ENSMUSG00000030022
chr6:92943099-92943199	ENSMUSG00000030022
chr6:92943199-92943299	ENSMUSG00000030022
chr6:92943299-92943399	ENSMUSG00000030022
chr6:92375808-92375908	ENSMUSG00000030020
chr6:92375908-92376008	ENSMUSG00000030020
chr6:92376008-92376108	ENSMUSG00000030020
chr6:92376108-92376208	ENSMUSG00000030020
chr6:92376208-92376308	ENSMUSG00000030020
chr6:92376408-92376508	ENSMUSG00000030020
chr6:92376508-92376608	ENSMUSG00000030020
chr6:92376608-92376708	ENSMUSG00000030020
chr6:92410808-92410908	ENSMUSG00000030020
chr6:92410908-92411008	ENSMUSG00000030020
chr6:92411008-92411108	ENSMUSG00000030020
chr6:92411208-92411308	ENSMUSG00000030020
chr6:92565508-92565608	ENSMUSG00000030020
chr5:134490683-134490783	ENSMUSG00000063146
chr11:59212612-59212712	ENSMUSG00000048076
chr7:96874146-96874246	ENSMUSG00000048078
chr7:96894746-96894846	ENSMUSG00000048078
chr7:96894846-96894946	ENSMUSG00000048078
chr7:96895046-96895146	ENSMUSG00000048078
chr7:96895246-96895346	ENSMUSG00000048078
chr7:96895346-96895446	ENSMUSG00000048078
chr7:96895846-96895946	ENSMUSG00000048078
chr7:96906046-96906146	ENSMUSG00000048078
chr7:96906146-96906246	ENSMUSG00000048078
chr7:96906246-96906346	ENSMUSG00000048078
chr7:96906346-96906446	ENSMUSG00000048078
chr7:96906446-96906546	ENSMUSG00000048078
chr7:96906546-96906646	ENSMUSG00000048078
chr7:96910746-96910846	ENSMUSG00000048078
chr16:32019990-32020090	ENSMUSG00000022781
chr16:32020090-32020190	ENSMUSG00000022781
chr16:32020190-32020290	ENSMUSG00000022781
chr16:16358935-16359035	ENSMUSG00000022789
chr16:16422617-16422717	ENSMUSG00000022788
chr16:16422717-16422817	ENSMUSG00000022788
chr16:16484217-16484317	ENSMUSG00000022788
chr16:16484317-16484417	ENSMUSG00000022788
chr16:16484417-16484517	ENSMUSG00000022788
chr17:71126221-71126321	ENSMUSG00000024049
chr4:135325184-135325284	ENSMUSG00000028809
chr4:135450420-135450520	ENSMUSG00000028803
chr4:135452320-135452420	ENSMUSG00000028803
chr4:129354428-129354528	ENSMUSG00000028807
chr4:129360428-129360528	ENSMUSG00000028807
chr4:137296489-137296589	ENSMUSG00000036856
chr7:73942519-73942619	ENSMUSG00000025789
chr7:73942819-73942919	ENSMUSG00000025789
chr7:73943119-73943219	ENSMUSG00000025789
chr7:73943219-73943319	ENSMUSG00000025789
chr9:123070460-123070560	ENSMUSG00000025786
chr2:10251371-10251471	ENSMUSG00000025780
chr2:9951352-9951452	ENSMUSG00000025782
chr2:9951552-9951652	ENSMUSG00000025782
chr2:9951752-9951852	ENSMUSG00000025782
chr11:87121934-87122034	ENSMUSG00000020492
chr11:87122034-87122134	ENSMUSG00000020492
chr11:118261151-118261251	ENSMUSG00000033909
chr11:118264951-118265051	ENSMUSG00000033909
chr4:65124274-65124374	ENSMUSG00000028370
chr4:65156374-65156474	ENSMUSG00000028370
chr4:65156474-65156574	ENSMUSG00000028370
chr4:65351774-65351874	ENSMUSG00000028370
chrX:151344475-151344575	ENSMUSG00000025262
chrX:151344575-151344675	ENSMUSG00000025262
chrX:151344675-151344775	ENSMUSG00000025262
chr1:64078954-64079054	ENSMUSG00000086836
chr3:134240184-134240284	ENSMUSG00000044365
chr6:54888416-54888516	ENSMUSG00000058446
chr6:54888516-54888616	ENSMUSG00000058446
chr6:30151888-30151988	ENSMUSG00000058440
chr6:30151988-30152088	ENSMUSG00000058440
chr6:30152088-30152188	ENSMUSG00000058440
chr6:30152188-30152288	ENSMUSG00000058440
chr6:30152288-30152388	ENSMUSG00000058440
chr6:30152388-30152488	ENSMUSG00000058440
chr18:80607905-80608005	ENSMUSG00000033016
chr3:103280293-103280393	ENSMUSG00000033014
chr3:103344293-103344393	ENSMUSG00000033014
chr3:103353693-103353793	ENSMUSG00000033014
chr3:103353793-103353893	ENSMUSG00000033014
chr3:103353893-103353993	ENSMUSG00000033014
chr3:103354993-103355093	ENSMUSG00000033014
chr2:29815734-29815834	ENSMUSG00000059316
chr18:50090527-50090627	ENSMUSG00000062210
chr18:50090627-50090727	ENSMUSG00000062210
chr18:50090727-50090827	ENSMUSG00000062210
chr8:105663768-105663868	ENSMUSG00000005698
chr8:105664068-105664168	ENSMUSG00000005698
chr8:105664168-105664268	ENSMUSG00000005698
chr8:105664268-105664368	ENSMUSG00000005698
chr6:49073995-49074095	ENSMUSG00000029815
chr8:72256818-72256918	ENSMUSG00000003033
chr17:6121837-6121937	ENSMUSG00000034377
chr17:6138537-6138637	ENSMUSG00000034377
chr17:6138637-6138737	ENSMUSG00000034377
chr9:122834839-122834939	ENSMUSG00000046603
chr9:114405605-114405705	ENSMUSG00000079260
chr8:61282522-61282622	ENSMUSG00000099419
chrX:102078085-102078185	ENSMUSG00000079481
chr11:85840851-85840951	ENSMUSG00000000093
chr1:120067677-120067777	ENSMUSG00000050777
chr3:108644479-108644579	ENSMUSG00000040389
chr12:51609832-51609932	ENSMUSG00000020954
chr12:51655432-51655532	ENSMUSG00000020954
chr12:51691532-51691632	ENSMUSG00000020954
chr12:51691832-51691932	ENSMUSG00000020954
chr8:116889785-116889885	ENSMUSG00000014633
chr11:23363995-23364095	ENSMUSG00000056342
chr11:23364095-23364195	ENSMUSG00000056342
chr11:23364195-23364295	ENSMUSG00000056342
chr11:23364295-23364395	ENSMUSG00000056342
chr11:23364395-23364495	ENSMUSG00000056342
chr11:23464395-23464495	ENSMUSG00000056342
chr11:23488595-23488695	ENSMUSG00000056342
chr11:23488695-23488795	ENSMUSG00000056342
chr11:23488995-23489095	ENSMUSG00000056342
chr6:48063695-48063795	ENSMUSG00000057691
chr6:48063795-48063895	ENSMUSG00000057691
chr6:48064295-48064395	ENSMUSG00000057691
chr6:48064395-48064495	ENSMUSG00000057691
chr6:48064795-48064895	ENSMUSG00000057691
chr4:116592833-116592933	ENSMUSG00000085408
chr2:142619674-142619774	ENSMUSG00000038844
chr2:142700674-142700774	ENSMUSG00000038844
chr2:142712274-142712374	ENSMUSG00000038844
chr2:142712374-142712474	ENSMUSG00000038844
chr19:17329041-17329141	ENSMUSG00000038843
chr19:17329141-17329241	ENSMUSG00000038843
chr19:17329741-17329841	ENSMUSG00000038843
chr1:133066628-133066728	ENSMUSG00000101102
chr2:180911477-180911577	ENSMUSG00000038848
chr11:106920566-106920666	ENSMUSG00000018363
chr13:112927280-112927380	ENSMUSG00000016018
chr7:34245007-34245107	ENSMUSG00000066571
chr7:34245607-34245707	ENSMUSG00000066571
chr7:34245707-34245807	ENSMUSG00000066571
chr7:34285107-34285207	ENSMUSG00000066571
chr7:34285207-34285307	ENSMUSG00000066571
chr6:86430958-86431058	ENSMUSG00000107539
chr6:86439158-86439258	ENSMUSG00000107539
chr6:86439258-86439358	ENSMUSG00000107539
chr6:86443858-86443958	ENSMUSG00000107539
chr6:86445458-86445558	ENSMUSG00000107539
chr4:120930537-120930637	ENSMUSG00000064141
chr4:118363243-118363343	ENSMUSG00000033253
chr4:118363343-118363443	ENSMUSG00000033253
chr2:83880036-83880136	ENSMUSG00000048388
chr1:74679645-74679745	ENSMUSG00000033257
chr1:74679745-74679845	ENSMUSG00000033257
chr1:74679945-74680045	ENSMUSG00000033257
chr14:57691077-57691177	ENSMUSG00000021959
chr14:57697177-57697277	ENSMUSG00000021959
chr14:57697377-57697477	ENSMUSG00000021959
chr14:57734177-57734277	ENSMUSG00000021959
chr14:57734277-57734377	ENSMUSG00000021959
chr14:63919112-63919212	ENSMUSG00000021958
chr14:63919212-63919312	ENSMUSG00000021958
chr14:63919312-63919412	ENSMUSG00000021958
chr5:138144602-138144702	ENSMUSG00000037007
chr6:86848899-86848999	ENSMUSG00000100164
chr10:85114627-85114727	ENSMUSG00000060935
chr5:145220062-145220162	ENSMUSG00000055991
chr5:145220162-145220262	ENSMUSG00000055991
chr3:51249847-51249947	ENSMUSG00000023087
chr3:51250147-51250247	ENSMUSG00000023087
chr3:51250447-51250547	ENSMUSG00000023087
chr6:24527466-24527566	ENSMUSG00000023089
chr6:112627350-112627450	ENSMUSG00000030254
chr6:112627450-112627550	ENSMUSG00000030254
chr6:145961541-145961641	ENSMUSG00000030255
chr6:145961641-145961741	ENSMUSG00000030255
chr6:145961741-145961841	ENSMUSG00000030255
chr6:112719271-112719371	ENSMUSG00000030257
chr6:112722771-112722871	ENSMUSG00000030257
chr6:112723071-112723171	ENSMUSG00000030257
chr6:145815148-145815248	ENSMUSG00000030259
chr6:145815248-145815348	ENSMUSG00000030259
chr11:103340097-103340197	ENSMUSG00000034255
chr9:80066903-80067003	ENSMUSG00000034252
chr9:80113703-80113803	ENSMUSG00000034252
chr9:80113803-80113903	ENSMUSG00000034252
chr9:80136503-80136603	ENSMUSG00000034252
chr9:80143803-80143903	ENSMUSG00000034252
chr5:103501392-103501492	ENSMUSG00000034573
chr5:103501492-103501592	ENSMUSG00000034573
chr5:103501592-103501692	ENSMUSG00000034573
chr5:103597892-103597992	ENSMUSG00000034573
chr13:69498359-69498459	ENSMUSG00000034575
chr13:69498459-69498559	ENSMUSG00000034575
chr12:71989678-71989778	ENSMUSG00000034574
chr16:17528282-17528382	ENSMUSG00000022760
chr17:31846148-31846248	ENSMUSG00000024042
chr17:31846248-31846348	ENSMUSG00000024042
chr17:67844613-67844713	ENSMUSG00000024043
chr17:67844713-67844813	ENSMUSG00000024043
chr17:67845313-67845413	ENSMUSG00000024043
chr17:67845413-67845513	ENSMUSG00000024043
chr17:67845513-67845613	ENSMUSG00000024043
chr17:67993813-67993913	ENSMUSG00000024043
chr7:15950158-15950258	ENSMUSG00000074364
chr11:62313973-62314073	ENSMUSG00000042298
chr11:62317673-62317773	ENSMUSG00000042298
chr11:62317773-62317873	ENSMUSG00000042298
chr11:62317873-62317973	ENSMUSG00000042298
chr15:81013281-81013381	ENSMUSG00000042292
chr15:81013381-81013481	ENSMUSG00000042292
chr15:81013481-81013581	ENSMUSG00000042292
chr15:81013581-81013681	ENSMUSG00000042292
chr15:81016281-81016381	ENSMUSG00000042292
chr15:81016681-81016781	ENSMUSG00000042292
chr15:81016781-81016881	ENSMUSG00000042292
chr5:139393097-139393197	ENSMUSG00000044197
chr7:99924954-99925054	ENSMUSG00000058761
chr7:99925454-99925554	ENSMUSG00000058761
chr7:99925554-99925654	ENSMUSG00000058761
chr7:99925654-99925754	ENSMUSG00000058761
chr7:99925754-99925854	ENSMUSG00000058761
chr17:75006068-75006168	ENSMUSG00000001870
chr17:75006268-75006368	ENSMUSG00000001870
chr17:75390368-75390468	ENSMUSG00000001870
chr17:75390468-75390568	ENSMUSG00000001870
chr17:75390568-75390668	ENSMUSG00000001870
chr17:75390668-75390768	ENSMUSG00000001870
chr17:75391468-75391568	ENSMUSG00000001870
chr19:42590759-42590859	ENSMUSG00000025184
chr19:42590959-42591059	ENSMUSG00000025184
chr14:75229301-75229401	ENSMUSG00000021998
chrX:95940835-95940935	ENSMUSG00000057421
chr19:21653309-21653409	ENSMUSG00000047368
chr19:21678409-21678509	ENSMUSG00000047368
chrX:101254628-101254728	ENSMUSG00000042903
chr1:118332939-118333039	ENSMUSG00000026377
chr18:73970386-73970486	ENSMUSG00000024558
chr18:73970986-73971086	ENSMUSG00000024558
chr18:73971086-73971186	ENSMUSG00000024558
chr11:95570418-95570518	ENSMUSG00000000120
chr11:77881115-77881215	ENSMUSG00000017453
chr2:174415804-174415904	ENSMUSG00000016253
chr16:38562898-38562998	ENSMUSG00000002845
chr16:38585298-38585398	ENSMUSG00000002845
chr10:58348966-58349066	ENSMUSG00000019920
chr2:131936628-131936728	ENSMUSG00000079037
chr12:87428940-87429040	ENSMUSG00000079036
chr12:87429040-87429140	ENSMUSG00000079036
chr8:69303080-69303180	ENSMUSG00000079038
chr9:119440978-119441078	ENSMUSG00000097504
chr8:86725107-86725207	ENSMUSG00000036840
chr8:86725307-86725407	ENSMUSG00000036840
chr8:86728607-86728707	ENSMUSG00000036840
chr10:53343753-53343853	ENSMUSG00000112734
chr3:129633155-129633255	ENSMUSG00000041220
chr3:129633555-129633655	ENSMUSG00000041220
chr7:112679360-112679460	ENSMUSG00000085945
chr2:91210785-91210885	ENSMUSG00000002103
chr2:91211085-91211185	ENSMUSG00000002103
chr19:37269143-37269243	ENSMUSG00000056999
chr14:105177051-105177151	ENSMUSG00000022119
chr14:73552819-73552919	ENSMUSG00000022110
chr14:115788215-115788315	ENSMUSG00000022112
chr14:115788315-115788415	ENSMUSG00000022112
chr1:162876917-162877017	ENSMUSG00000040170
chr9:57833765-57833865	ENSMUSG00000091908
chr9:57833865-57833965	ENSMUSG00000091908
chr8:25042844-25042944	ENSMUSG00000031557
chr11:54761356-54761456	ENSMUSG00000052298
chr3:123332255-123332355	ENSMUSG00000039234
chr11:121512149-121512249	ENSMUSG00000039230
chr1:186624792-186624892	ENSMUSG00000039239
chr9:36892282-36892382	ENSMUSG00000035934
chr9:36892382-36892482	ENSMUSG00000035934
chr9:36892482-36892582	ENSMUSG00000035934
chr12:31930769-31930869	ENSMUSG00000035933
chr11:50256609-50256709	ENSMUSG00000097887
chr11:50266509-50266609	ENSMUSG00000097887
chr11:50266609-50266709	ENSMUSG00000097887
chr11:69778012-69778112	ENSMUSG00000018750
chr11:69778312-69778412	ENSMUSG00000018750
chr11:69778412-69778512	ENSMUSG00000018750
chr10:117073827-117073927	ENSMUSG00000020170
chr10:117074027-117074127	ENSMUSG00000020170
chr10:117074127-117074227	ENSMUSG00000020170
chr10:117074227-117074327	ENSMUSG00000020170
chr10:117074327-117074427	ENSMUSG00000020170
chr10:117074527-117074627	ENSMUSG00000020170
chr10:117074627-117074727	ENSMUSG00000020170
chr10:117074727-117074827	ENSMUSG00000020170
chr19:45818544-45818644	ENSMUSG00000039901
chr19:45818744-45818844	ENSMUSG00000039901
chr19:45818844-45818944	ENSMUSG00000039901
chr10:13552994-13553094	ENSMUSG00000019808
chr10:13524542-13524642	ENSMUSG00000019809
chr10:13552942-13553042	ENSMUSG00000019809
chr8:126949372-126949472	ENSMUSG00000033931
chr10:81367322-81367422	ENSMUSG00000020235
chr5:123116715-123116815	ENSMUSG00000054434
chr19:4748513-4748613	ENSMUSG00000096370
chr19:4748613-4748713	ENSMUSG00000096370
chr19:4762013-4762113	ENSMUSG00000096370
chr19:4762113-4762213	ENSMUSG00000096370
chr19:4787713-4787813	ENSMUSG00000096370
chr19:4787813-4787913	ENSMUSG00000096370
chr19:4787913-4788013	ENSMUSG00000096370
chr19:4803813-4803913	ENSMUSG00000096370
chr19:4803913-4804013	ENSMUSG00000096370
chr7:143258555-143258655	ENSMUSG00000101609
chr7:143258655-143258755	ENSMUSG00000101609
chr7:143259155-143259255	ENSMUSG00000101609
chr7:143295455-143295555	ENSMUSG00000101609
chr1:34816919-34817019	ENSMUSG00000037503
chr1:34817219-34817319	ENSMUSG00000037503
chr1:34817319-34817419	ENSMUSG00000037503
chr1:74506058-74506158	ENSMUSG00000026174
chr1:74528858-74528958	ENSMUSG00000026174
chr1:74528958-74529058	ENSMUSG00000026174
chr5:30266981-30267081	ENSMUSG00000075703
chr2:33731453-33731553	ENSMUSG00000038740
chr2:33731553-33731653	ENSMUSG00000038740
chr2:33731853-33731953	ENSMUSG00000038740
chr2:33731953-33732053	ENSMUSG00000038740
chr2:33732153-33732253	ENSMUSG00000038740
chr2:33732253-33732353	ENSMUSG00000038740
chr2:33732353-33732453	ENSMUSG00000038740
chr2:33732453-33732553	ENSMUSG00000038740
chr2:33732853-33732953	ENSMUSG00000038740
chr2:33733053-33733153	ENSMUSG00000038740
chr2:33733153-33733253	ENSMUSG00000038740
chr2:33733253-33733353	ENSMUSG00000038740
chr2:33733353-33733453	ENSMUSG00000038740
chr2:28552425-28552525	ENSMUSG00000026821
chr10:5813187-5813287	ENSMUSG00000019774
chr8:110720085-110720185	ENSMUSG00000010936
chr8:110720185-110720285	ENSMUSG00000010936
chr15:34140694-34140794	ENSMUSG00000022255
chr15:34140794-34140894	ENSMUSG00000022255
chr15:34140994-34141094	ENSMUSG00000022255
