Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
ERBB signaling pathway (GO:0038127)	11/81	0.0001165040274479594542729465889152606905554421246051788330078125	0.01043075120745011984124683834807001403532922267913818359375	0.00069509636882141424656100792134338917094282805919647216796875	0.0675433619186537603784614702817634679377079010009765625	-1.4703241814225747	13.317585832023404	GAREM1;PIK3CA;PDPK1;ERBB4;GAB1;PLCE1;KRAS;PRKCA;PIK3C2A;SOS1;PTK2
pericardium development (GO:0060039)	3/10	0.004260799451071915940059131600037289899773895740509033203125	0.0910984360247838742541404144503758288919925689697265625	0.01162677842393553505340175746596287353895604610443115234375	0.2566720288902615276782626096974126994609832763671875	-2.4299975220434327	13.263651760893827	NOTCH1;TBX5;LRP6
regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	4/15	0.001491756310802638298140809780534254969097673892974853515625	0.052120510127433648805972410400499938987195491790771484375	0.00500813502170123492351905269970302470028400421142578125	0.193896038340189702520177661426714621484279632568359375	-2.02122724481617	13.153744929815954	TNRC6C;CNOT7;AGO2;TNRC6B
peptidyl-serine dephosphorylation (GO:0070262)	3/11	0.0057073580944413913884627476136301993392407894134521484375	0.10549407058435215922553851441989536397159099578857421875	0.01438775145134785389544607170364542980678379535675048828125	0.282334985671997273914968218377907760441303253173828125	-2.5417381425398604	13.130616811579412	PPP2R2D;PPP2R2A;NCK1
regulation of angiogenesis (GO:0045765)	16/178	0.000538536154802348181365456714075889976811595261096954345703125	0.027068527780854868824977899066652753390371799468994140625	0.002929921221078769268120201019200976588763296604156494140625	0.1405486033934112699572693827576586045324802398681640625	-1.7034222214617922	12.821072953871345	PDPK1;ROCK2;GAB1;PRKCA;GATA4;SYNJ2BP;THBS2;ETS1;HIPK2;AGO2;KDR;NF1;PRKD2;TEK;SASH1;RAPGEF3
regulation of cardiac muscle cell action potential (GO:0098901)	5/25	0.0015361856690568709109256939626675375620834529399871826171875	0.0522314068284750465664956209366209805011749267578125	0.004969737131747649361290797287438181228935718536376953125	0.193896038340189702520177661426714621484279632568359375	-1.9592826321076022	12.693120001596487	CAMK2D;DLG1;PKP2;ANK2;CACNA1C
apoptotic process (GO:0006915)	18/232	0.001407782913494159439393715871347012580372393131256103515625	0.051054405660262876243127294628720846958458423614501953125	0.006967301229845250000460854522543741040863096714019775390625	0.21235444705858130820530504934140481054782867431640625	-1.9134890810190688	12.56347029459791	NCKAP1;HIP1;FEM1B;EI24;BNIP3;JADE1;MTOR;HSPD1;TGFBR2;BCL2L13;ATCAY;PIK3CA;DLC1;TAOK2;ELMO1;BNIP1;OGT;PPARD
protein ubiquitination (GO:0016567)	38/507	0.0000095484528799734763268060311336427048445330001413822174072265625	0.00182375450007493384967094396387210508692078292369842529296875	0.0002186703700832370238053836697389442633721046149730682373046875	0.03132453051442370128842895837806281633675098419189453125	-1.0867129289142563	12.561457559712032	PSMD11;UBR3;FBXO45;UBR2;RTF1;UBE2J2;RNF4;RCHY1;CDC73;HERC4;RMND5A;HECTD1;TNKS2;BTBD3;SASH1;ARRDC4;ANKIB1;CRBN;FBXW7;USP9X;PEX2;UBE2A;COMMD1;BTBD9;FBXO11;RBX1;CNOT4;CUL4A;ABTB1;ITCH;HECW2;TRAF6;NEDD4;MKRN1;WAC;UBE2O;TRIP12;RNF220
proteasomal protein catabolic process (GO:0010498)	20/238	0.0002835422232044315714143134510294430583599023520946502685546875	0.018067346117341141764622847176724462769925594329833984375	0.0019794402070327479954692240227132060681469738483428955078125	0.11629264979085361664257192160221165977418422698974609375	-1.532439806334135	12.51719745385764	PSMD11;CRBN;CSNK1A1;FBXO45;UBE2A;MARCH6;RNF4;BTBD9;RBX1;CUL4A;ABTB1;ITCH;RMND5A;HECW2;BTBD3;NEDD4;ANAPC4;TBL1X;SOCS6;ANAPC1
regulation of wound healing, spreading of epidermal cells (GO:1903689)	2/7	0.022852663229190224580822388134038192220032215118408203125	0.217518625649609942396267570074996910989284515380859375	0.043183562768663912023736628498227219097316265106201171875	0.41868165981093508065669084317050874233245849609375	-3.307207056331804	12.496902346428659	CLASP1;MTOR
nerve growth factor signaling pathway (GO:0038180)	3/11	0.0057073580944413913884627476136301993392407894134521484375	0.10549407058435215922553851441989536397159099578857421875	0.01438775145134785389544607170364542980678379535675048828125	0.282334985671997273914968218377907760441303253173828125	-2.4170225615888232	12.486336239755754	RAP1A;RAPGEF1;RAPGEF2
positive regulation of phosphorylation (GO:0042327)	17/209	0.00113302262865129402084896081959186631138436496257781982421875	0.044467257960081607581770413162303157150745391845703125	0.0056268438677788933099943591287228628061711788177490234375	0.1959265333938099706845292757861898280680179595947265625	-1.825452080869253	12.381797446872309	PDGFRA;NRP1;ROCK2;INSR;EFNA5;ACVR2A;MTOR;PTK2;SDCBP;KCTD20;ERBB4;KDR;ITGA6;KRAS;TEK;FNIP1;DDR2
positive regulation of angiogenesis (GO:0045766)	12/104	0.0002800485709731903040918543634774096062756143510341644287109375	0.018067346117341141764622847176724462769925594329833984375	0.00147629617929508441011299257894506808952428400516510009765625	0.097163524157233893685514658500324003398418426513671875	-1.5125262673002218	12.373292977789317	PDPK1;AGO2;KDR;GAB1;PRKD2;PRKCA;GATA4;TEK;ETS1;SASH1;RAPGEF3;HIPK2
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	10/71	0.0001737228491289487014755110738661869618226774036884307861328125	0.01276194776293430865887756908705341629683971405029296875	0.00093643766860821938714798395864136182353831827640533447265625	0.072755349578951078459709833623492158949375152587890625	-1.4197056372027144	12.291881468999375	NCKAP1;NRP1;PIK3CA;ROCK2;KDR;ELMO1;PRKD2;PAK2;PTK2;NCK1
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	10/89	0.001089792615361577683696925333833860349841415882110595703125	0.043975434408604512082074933232433977536857128143310546875	0.004243015320520786282099123809530283324420452117919921875	0.1773845958390900812151613763489876873791217803955078125	-1.7721753708356993	12.08936899055804	SDCBP;ANKIB1;CSNK1A1;WAC;COMMD1;RCHY1;OGT;N4BP1;PIAS1;RBX1
protein complex assembly (GO:0006461)	16/190	0.001088381974120223964763720658766033011488616466522216796875	0.043975434408604512082074933232433977536857128143310546875	0.0052569097686961628601576279606888419948518276214599609375	0.195396234124894319084120297702611424028873443603515625	-1.7623980306985998	12.024952993696914	KMT2D;CREBBP;CAMK2D;PEF1;CSNK1A1;ASH2L;ANO6;TRAPPC9;CDC73;AFG3L2;TRA2B;NBR1;PPP6R3;TRAPPC11;TEK;SEC24C
negative regulation of sodium ion transmembrane transporter activity (GO:2000650)	3/11	0.0057073580944413913884627476136301993392407894134521484375	0.10549407058435215922553851441989536397159099578857421875	0.01438775145134785389544607170364542980678379535675048828125	0.282334985671997273914968218377907760441303253173828125	-2.3213901205422496	11.992299140842121	CAMK2D;HECW2;NEDD4
protein heterotetramerization (GO:0051290)	4/20	0.0046079101358898789941864748698208131827414035797119140625	0.09167821207864239319018651031001354567706584930419921875	0.01182572698551990174331560723430811776779592037200927734375	0.2566720288902615276782626096974126994609832763671875	-2.197206340846777	11.820928053818353	CPSF6;INSR;RCC1;FARSB
neuron projection extension (GO:1990138)	5/29	0.0030595530885247738950294404958185623399913311004638671875	0.07597902121195609925763392311637289822101593017578125	0.00857307170183563456433706306825115461833775043487548828125	0.2335439956776571845953327510869712568819522857666015625	-2.0351476660837338	11.78245978197009	NRP1;PPP3CB;AUTS2;USP9X;ULK2
negative regulation of fibroblast proliferation (GO:0048147)	4/19	0.003789953342511358236333052218469674699008464813232421875	0.08686573061036033382986687456650543026626110076904296875	0.0101525691388776283241579534433185472153127193450927734375	0.2486077827596957778855113474492100067436695098876953125	-2.1083972824314263	11.755161520015193	MORC3;NF1;PEX2;CDC73
protein modification by small protein conjugation (GO:0032446)	31/399	0.00003174192760896249487258258259458898464799858629703521728515625	0.0037891926083198977474875146498334288480691611766815185546875	0.0004689695283964632100022484895163188411970622837543487548828125	0.051942246690277464604701407324682804755866527557373046875	-1.1225520299987144	11.627250367463956	UBR3;FBXO45;UBR2;RTF1;UBE2J2;RNF4;RCHY1;CDC73;HERC4;HECTD1;NUP88;ARRDC4;CRBN;FBXW7;USP9X;MITF;PEX2;UBE2A;COMMD1;FBXO11;PIAS1;RBX1;CNOT4;CUL4A;ITCH;HECW2;NEDD4;WAC;NUP35;TRIP12;RNF220
regulation of ventricular cardiac muscle cell action potential (GO:0098911)	3/12	0.007413724945350808059885139300604350864887237548828125	0.122776427563179579838248400847078301012516021728515625	0.0174874519811197316754292074847398907877504825592041015625	0.307371471938086060493589002362568862736225128173828125	-2.3692449359348187	11.619777637073586	DLG1;PKP2;CACNA1C
regulation of small GTPase mediated signal transduction (GO:0051056)	15/141	0.00012858584357398306313551017421303868104587309062480926513671875	0.01116358914665034791913189593515198794193565845489501953125	0.000860806573560690354608715413320396692142821848392486572265625	0.072755349578951078459709833623492158949375152587890625	-1.292332023706077	11.57789124438836	ARHGEF12;TRIO;STARD8;RHOF;MYO9A;ARHGAP12;GNA13;ARHGAP21;ARHGAP32;DLC1;ARHGEF3;PLCE1;SOS1;CGNL1;RHOQ
phosphatidylinositol biosynthetic process (GO:0006661)	11/99	0.000686765392941741958411638879766769605339504778385162353515625	0.0312314738218744565589890527235183981247246265411376953125	0.00299667681296147438152477349149194196797907352447509765625	0.1405486033934112699572693827576586045324802398681640625	-1.5842281107323806	11.53875367396682	PIGU;MTMR3;RAB14;PIK3CA;PLEKHA1;SYNJ1;SACM1L;PITPNM2;MPPE1;PIK3C2A;PIGF
ventricular septum development (GO:0003281)	5/29	0.0030595530885247738950294404958185623399913311004638671875	0.07597902121195609925763392311637289822101593017578125	0.00857307170183563456433706306825115461833775043487548828125	0.2335439956776571845953327510869712568819522857666015625	-1.9808370509876911	11.468029213236681	NOTCH1;GATA4;TBX5;ZFPM2;TGFBR2
regulation of non-motile cilium assembly (GO:1902855)	2/7	0.022852663229190224580822388134038192220032215118408203125	0.217518625649609942396267570074996910989284515380859375	0.043183562768663912023736628498227219097316265106201171875	0.41868165981093508065669084317050874233245849609375	-3.0284781245942485	11.443672783925225	SEPT7;MAP4
positive regulation of potassium ion transmembrane transporter activity (GO:1901018)	3/13	0.0093899620626514378185500930840134969912469387054443359375	0.13725633321171615275346766793518327176570892333984375	0.0209291859076496424008073660161244333721697330474853515625	0.32588107405117516801595911601907573640346527099609375	-2.4493622840309337	11.433902432733264	ANK2;ATP1B3;ATP1B1
proton-transporting V-type ATPase complex assembly (GO:0070070)	3/10	0.004260799451071915940059131600037289899773895740509033203125	0.0910984360247838742541404144503758288919925689697265625	0.01162677842393553505340175746596287353895604610443115234375	0.2566720288902615276782626096974126994609832763671875	-2.0895398933251714	11.405332406369814	DMXL1;DMXL2;TM9SF4
regulation of potassium ion transmembrane transporter activity (GO:1901016)	5/26	0.0018478017862946058587347852864013475482352077960968017578125	0.059255024185939288161595328574549057520925998687744140625	0.0057444428639022819538251241056059370748698711395263671875	0.1959265333938099706845292757861898280680179595947265625	-1.8047607415278242	11.358728383815274	DLG1;NEDD4;ANK2;ATP1B3;ATP1B1
phosphatidylinositol dephosphorylation (GO:0046856)	3/12	0.007413724945350808059885139300604350864887237548828125	0.122776427563179579838248400847078301012516021728515625	0.0174874519811197316754292074847398907877504825592041015625	0.307371471938086060493589002362568862736225128173828125	-2.3120077108817654	11.33906211560421	MTMR3;SYNJ1;SACM1L
cardiac muscle cell action potential (GO:0086001)	5/30	0.0035673434039525486576038826314061225275509059429168701171875	0.08446643679606653798419557688248460181057453155517578125	0.0096976778939554010572354769692537956871092319488525390625	0.245874753683028524076092935501947067677974700927734375	-2.0117091517946935	11.337860217446835	KCNQ1;PKP2;ANK2;CACNA1C;ATP1B1
cardiovascular system development (GO:0072358)	3/11	0.0057073580944413913884627476136301993392407894134521484375	0.10549407058435215922553851441989536397159099578857421875	0.01438775145134785389544607170364542980678379535675048828125	0.282334985671997273914968218377907760441303253173828125	-2.1928520564351635	11.32827162469294	PIK3CA;FBXW7;NXN
regulation of actin cytoskeleton organization (GO:0032956)	10/76	0.0003070490459177780372124200169992036535404622554779052734375	0.0191238155772703068147055915915188961662352085113525390625	0.00149170737975242752304527726892047212459146976470947265625	0.097163524157233893685514658500324003398418426513671875	-1.3895593041777434	11.239454690072945	PDGFRA;ROCK2;DLC1;TAOK1;TAOK2;RHOF;EFNA5;MTOR;RAPGEF3;RHOQ
positive regulation of blood vessel endothelial cell migration (GO:0043536)	7/46	0.00101782926936976069777485154332907768548466265201568603515625	0.04288354201094653206371987153033842332661151885986328125	0.00365672147803206178118262670295735006220638751983642578125	0.1611770313009516508717666738448315300047397613525390625	-1.6264632459788229	11.206466902317283	ANGPT1;PDPK1;KDR;PRKD2;PRKCA;PIK3C2A;ETS1
regulation of protein modification process (GO:0031399)	6/43	0.0036377378857095411281152852467357661225832998752593994140625	0.0847326751427466273725030987407080829143524169921875	0.010074667904366695070361714670070796273648738861083984375	0.2486077827596957778855113474492100067436695098876953125	-1.9949863852770602	11.204628069088892	PPP1R14C;PHIP;FNIP1;FNIP2;PTK2;FKTN
positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	4/17	0.002460105246640707614413923209895074251107871532440185546875	0.065871042351641373446824445636593736708164215087890625	0.007283946370484677135248574586512404493987560272216796875	0.2157724549309347483738719120083260349929332733154296875	-1.8603448071935471	11.176116579835321	TNRC6C;CNOT7;AGO2;TNRC6B
Golgi localization (GO:0051645)	3/13	0.0093899620626514378185500930840134969912469387054443359375	0.13725633321171615275346766793518327176570892333984375	0.0209291859076496424008073660161244333721697330474853515625	0.32588107405117516801595911601907573640346527099609375	-2.390494905794967	11.159102798718669	ARHGAP21;STK25;HOOK3
protein dephosphorylation (GO:0006470)	14/126	0.000134518736726305207680731701458398674731142818927764892578125	0.011335181785907776086386178349130204878747463226318359375	0.0008627204364444044683291057395990719669498503208160400390625	0.072755349578951078459709833623492158949375152587890625	-1.2474130252101947	11.119199033485824	PHLPP1;MTMR3;DUSP3;PPP2R2A;PPP2R3A;SSH2;DUSP16;CDC14B;PPP1CB;PPP3CB;UBLCP1;PPP2R2D;RPRD1A;NCK1
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	5/26	0.0018478017862946058587347852864013475482352077960968017578125	0.059255024185939288161595328574549057520925998687744140625	0.0057444428639022819538251241056059370748698711395263671875	0.1959265333938099706845292757861898280680179595947265625	-1.7622670919256467	11.091283612460403	NRP1;NOTCH1;KDR;GAB1;PRKD2
mitotic G2 DNA damage checkpoint (GO:0007095)	4/18	0.0030762884679186412728579824715779977850615978240966796875	0.07597902121195609925763392311637289822101593017578125	0.00864072025892902682853158324860487482510507106781005859375	0.2335439956776571845953327510869712568819522857666015625	-1.910969579707674	11.053108151942826	TAOK1;TAOK2;DONSON;FOXN3
negative regulation of oligodendrocyte differentiation (GO:0048715)	2/7	0.022852663229190224580822388134038192220032215118408203125	0.217518625649609942396267570074996910989284515380859375	0.043183562768663912023736628498227219097316265106201171875	0.41868165981093508065669084317050874233245849609375	-2.921637923837978	11.039957040464985	NOTCH1;NF1
regulation of mitochondrial fission (GO:0090140)	4/20	0.0046079101358898789941864748698208131827414035797119140625	0.09167821207864239319018651031001354567706584930419921875	0.01182572698551990174331560723430811776779592037200927734375	0.2566720288902615276782626096974126994609832763671875	-2.04885830488769	11.022818460104999	BNIP3;KDR;VPS35;MFF
vesicle-mediated transport to the plasma membrane (GO:0098876)	5/32	0.00475956776660633844311387719017147901467978954315185546875	0.0940424941470838493540185254460084252059459686279296875	0.01224260767680322888051325236347111058421432971954345703125	0.2617542611495615734185093970154412090778350830078125	-2.060758399304802	11.020108360529369	RAB10;ARFGEF2;VPS35;COMMD1;EXOC5
negative regulation of translation (GO:0017148)	11/89	0.0002726057214970593997778458561498382550780661404132843017578125	0.018067346117341141764622847176724462769925594329833984375	0.00139614464909190347761958062022813464864157140254974365234375	0.097163524157233893685514658500324003398418426513671875	-1.3395240504094443	10.994122278735277	TNRC6C;SYNCRIP;CNOT7;NCL;CAPRIN1;CNOT2;AGO2;EIF2AK3;CNOT10;EPRS;CNOT9
cardiac atrium development (GO:0003230)	2/8	0.029771732300284181604865807457827031612396240234375	0.2453066426654939846674352565969456918537616729736328125	0.052652147752215862352986874839189113117754459381103515625	0.45662017692754208741945376459625549614429473876953125	-3.1209218405487342	10.967530786790116	NOTCH1;ANK2
positive regulation of cell migration (GO:0030335)	17/222	0.002166599591112187798980226460798803600482642650604248046875	0.062073078285364180484151575001305900514125823974609375	0.00962626472357918337718896140131619176827371120452880859375	0.245874753683028524076092935501947067677974700927734375	-1.7704880998385955	10.86122983352955	SPAG9;PDGFRA;NRP1;SEMA7A;NOTCH1;INSR;GAB1;PRKCA;MTOR;PTK2;SDCBP;AGO2;KDR;RAPGEF2;ITGA6;CLASP1;DDR2
regulation of JNK cascade (GO:0046328)	10/91	0.00129416901695911918356018954767705508857034146785736083984375	0.049437256447838355544188715384734678082168102264404296875	0.00489392078886234128953791611138512962497770786285400390625	0.193896038340189702520177661426714621484279632568359375	-1.6150640164920167	10.739992360409493	SDCBP;ITCH;PHLPP1;NCOR1;DUSP3;TAOK1;TAOK2;FCGR2B;FKTN;HIPK2
positive regulation of axon extension (GO:0045773)	4/20	0.0046079101358898789941864748698208131827414035797119140625	0.09167821207864239319018651031001354567706584930419921875	0.01182572698551990174331560723430811776779592037200927734375	0.2566720288902615276782626096974126994609832763671875	-1.9876648001317543	10.69359857591236	MACF1;NRP1;SEMA7A;MEGF8
morphogenesis of an epithelium (GO:0002009)	4/20	0.0046079101358898789941864748698208131827414035797119140625	0.09167821207864239319018651031001354567706584930419921875	0.01182572698551990174331560723430811776779592037200927734375	0.2566720288902615276782626096974126994609832763671875	-1.9769903358354342	10.636170162333677	PRKX;MPP5;LRP6;ARHGAP12
