Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of multicellular organismal process (GO:0051240)	7/203	0.00966910345189151386458004111545960768125951290130615234375	0.2140191107336584241949140050564892590045928955078125	0.0157724280853038488492412483310545212589204311370849609375	0.34116807081838163018261411707499064505100250244140625	-1.6475050450257451	7.642478839275491	GHR;LRPAP1;TIAM1;DAB2;NOTCH1;MTOR;FGFR2
morphogenesis of an epithelium (GO:0002009)	2/20	0.02218844327890599765762402739710523746907711029052734375	0.31338534650111993240528818205348215997219085693359375	0.0299570943456114006930857129873402300290763378143310546875	0.431111529322206032954767351839109323918819427490234375	-2.0031345058010372	7.628304171237569	KDM2B;FGFR2
embryonic camera-type eye development (GO:0031076)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.991408687576373	7.614410543319917	KDM2B
outflow tract septum morphogenesis (GO:0003148)	2/23	0.028883237328298859425412814516676007770001888275146484375	0.3372743382509229004284634356736205518245697021484375	0.037979522344857664928330365228248410858213901519775390625	0.431111529322206032954767351839109323918819427490234375	-2.1464769429292003	7.608174377866722	LRP2;FGFR2
regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-3.146927872757169	7.608077831297997	NOTCH1
azole transport (GO:0045117)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.979085890476902	7.58304377068631	SLC25A19
thiamine-containing compound metabolic process (GO:0042723)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-3.1322559217670953	7.572606619505758	SLC25A19
ammonium transmembrane transport (GO:0072488)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.9745423422944697	7.571478503349862	SLC22A5
positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-3.1290207536861354	7.564785210324331	CPNE1
citrate metabolic process (GO:0006101)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.970632725609516	7.5615268619610125	GHR
negative regulation of oligodendrocyte differentiation (GO:0048715)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.9515466460112543	7.51294465173771	NOTCH1
positive regulation of nervous system development (GO:0051962)	4/53	0.003310890679400595171255616833150270394980907440185546875	0.1883081734722411304527867059732670895755290985107421875	0.005394019643235044118856347239443493890576064586639404296875	0.312477652737987721121015738390269689261913299560546875	-1.3150346257443868	7.509555252071843	NUMBL;TENM4;LRP2;PAX2
aspartate family amino acid catabolic process (GO:0009068)	2/20	0.02218844327890599765762402739710523746907711029052734375	0.31338534650111993240528818205348215997219085693359375	0.0299570943456114006930857129873402300290763378143310546875	0.431111529322206032954767351839109323918819427490234375	-1.9715486741634243	7.508019522086234	OGDH;AASS
regulation of cardiac muscle cell proliferation (GO:0060043)	2/19	0.0201214091961392886609427677058192784897983074188232421875	0.300186522848598202894976338939159177243709564208984375	0.0274536914533240021529802987743096309714019298553466796875	0.41973014871422165139591697879950515925884246826171875	-1.9053099022072428	7.442085027089506	NOTCH1;FGFR2
neuromuscular junction development (GO:0007528)	2/21	0.0243392215913855076980798486374624189920723438262939453125	0.32509278501483629408852493725134991109371185302734375	0.0325475353239694786822155947447754442691802978515625	0.431111529322206032954767351839109323918819427490234375	-2.0010633919715564	7.435283554711784	NEDD4;GPHN
regulation of fat cell proliferation (GO:0070344)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.8927183861555026	7.363201648064841	E2F3
ventricular cardiac muscle tissue morphogenesis (GO:0055010)	3/35	0.00767116171683330204389417161792152910493314266204833984375	0.2140191107336584241949140050564892590045928955078125	0.01147021603504629581882223732236525393091142177581787109375	0.323747336817359288030360175980604253709316253662109375	-1.509121210642899	7.349853734522243	NOTCH1;LRP2;FGFR2
aortic valve morphogenesis (GO:0003180)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.886223134073418	7.346668462164583	NOTCH1
vascular smooth muscle contraction (GO:0014829)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-3.0272503703590017	7.318743029320835	SLC8A1
epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.8742159920222656	7.316105166213368	NOTCH1
camera-type eye development (GO:0043010)	2/25	0.0337363001722847111185643598219030536711215972900390625	0.36048562557382901605507186104659922420978546142578125	0.043730112595042357204189187314113951288163661956787109375	0.431111529322206032954767351839109323918819427490234375	-2.14706154062081	7.276779889219626	TENM3;PAX2
regulation of interferon-alpha secretion (GO:1902739)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.8574776633825123	7.273498983179463	CHUK
response to UV-A (GO:0070141)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.8519580610658464	7.259449241915589	EGFR
organic substance transport (GO:0071702)	5/88	0.0036100290404462408166974540790761238895356655120849609375	0.1883081734722411304527867059732670895755290985107421875	0.005956898984435454562358369656749346177093684673309326171875	0.312477652737987721121015738390269689261913299560546875	-1.285380389309213	7.229030033444842	SLC22A23;CUBN;SLC22A13;SLC22A5;ABCA13
protein localization to centrosome (GO:0071539)	2/19	0.0201214091961392886609427677058192784897983074188232421875	0.300186522848598202894976338939159177243709564208984375	0.0274536914533240021529802987743096309714019298553466796875	0.41973014871422165139591697879950515925884246826171875	-1.8485590323215495	7.220417780957342	CCDC14;CEP192
collecting duct development (GO:0072044)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.8342831428790674	7.214459039155041	PAX2
pericardium morphogenesis (GO:0003344)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-2.958810645763028	7.153281737377539	NOTCH1
negative regulation of neurological system process (GO:0031645)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.7979390542112705	7.121947837630237	TNFRSF21
positive regulation of metanephros development (GO:0072216)	1/9	0.09970372454637603520932742640070500783622264862060546875	0.3676352883258704462576815785723738372325897216796875	0.1172081640247991940473326621940941549837589263916015625	0.431111529322206032954767351839109323918819427490234375	-3.087357635606569	7.1180643284332215	PAX2
cellular trivalent inorganic anion homeostasis (GO:0072502)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-2.940240317065863	7.108385727111809	SLC34A1
regulation of alpha-beta T cell differentiation (GO:0046637)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-2.90430279140087	7.021502422702299	GLI3
neuron migration (GO:0001764)	3/41	0.0118758949256286862328213516093455837108194828033447265625	0.2348260289960978630663390731569961644709110260009765625	0.017063343526629394519833482490867027081549167633056640625	0.351457478472102680111532890805392526090145111083984375	-1.5771549297221275	6.991913527833726	NAV1;MARK1;ADGRL3
iron ion import across plasma membrane (GO:0098711)	1/7	0.0784396009109704916983929479101789183914661407470703125	0.3676352883258704462576815785723738372325897216796875	0.0949144521828639009530803605230175890028476715087890625	0.431111529322206032954767351839109323918819427490234375	-2.742685581712313	6.981304191946381	STEAP2
eye morphogenesis (GO:0048592)	2/21	0.0243392215913855076980798486374624189920723438262939453125	0.32509278501483629408852493725134991109371185302734375	0.0325475353239694786822155947447754442691802978515625	0.431111529322206032954767351839109323918819427490234375	-1.874602972384113	6.9653988514820355	TENM3;COL5A2
negative regulation of transcription, DNA-templated (GO:0045892)	17/814	0.01431823534719088748812243494512586039490997791290283203125	0.264475838302704102655837914426228962838649749755859375	0.028939154778640029108682796277207671664655208587646484375	0.431111529322206032954767351839109323918819427490234375	-1.6373788923949522	6.952673219093784	ZFHX3;NOTCH1;KDM2B;WWC1;WWP1;PRICKLE1;MEIS2;ACVR2B;GLI3;PAX2;ZEB2;DAB2;TRIM28;NFIC;FNIP2;BEND5;FGFR2
negative regulation of alpha-beta T cell activation (GO:0046636)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-2.873639801747149	6.947370945509781	GLI3
oxaloacetate metabolic process (GO:0006107)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-2.8560975775862047	6.904960502008384	GHR
TORC1 signaling (GO:0038202)	1/9	0.09970372454637603520932742640070500783622264862060546875	0.3676352883258704462576815785723738372325897216796875	0.1172081640247991940473326621940941549837589263916015625	0.431111529322206032954767351839109323918819427490234375	-2.9827505689396197	6.876887271017987	MTOR
