Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of stress fiber assembly (GO:0051496)	3/38	0.003043473431729885013419245609611607505939900875091552734375	0.08386774959864427836375710967331542633473873138427734375	0.003112686350958938051591839979437281726859509944915771484375	0.0920818834684718756644628001595265232026576995849609375	-1.4500957940198782	8.402951070347827	RGCC;ARHGEF10L;PPM1E
negative regulation of apoptotic process (GO:0043066)	12/486	0.0003698174548654697122752887938901267261826433241367340087890625	0.048487177415694915350030669287662021815776824951171875	0.0002259801842097929557538760203527772318921051919460296630859375	0.038093802481079387656226487024468951858580112457275390625	-1.0563392002625043	8.347721627926855	BARD1;EPHA4;TOX3;RNF144B;FLT1;NTF3;PTK2B;ROR1;DHCR24;NGF;FGFR2;IGF1R
cAMP metabolic process (GO:0046058)	2/25	0.01554328468612704329532281377623803564347326755523681640625	0.181594811184454585362146872284938581287860870361328125	0.0158370979484521272329100582965111243538558483123779296875	0.1832134860703285295091546913681668229401111602783203125	-1.9990845392033842	8.324441078586673	PDE2A;PDE4A
tube closure (GO:0060606)	2/30	0.0219845821607172996203782844304441823624074459075927734375	0.2237619703555152328444677323204814456403255462646484375	0.0218684279353609269114233626396526233293116092681884765625	0.2168465963338310487085180966460029594600200653076171875	-2.178699497514433	8.316997706916814	TGFB2;VANGL2
negative regulation of neuron apoptotic process (GO:0043524)	4/64	0.00146500208392201340668048459292549523524940013885498046875	0.07689899714246341277945617775912978686392307281494140625	0.00141693796643737484654279601414827993721701204776763916015625	0.0759994000180046480608098136144690215587615966796875	-1.272042414194818	8.30121982779629	TOX3;NTF3;PTK2B;NGF
negative regulation of cholesterol storage (GO:0010887)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.8121612852219156	8.295631654219054	PPARA
cGMP-mediated signaling (GO:0019934)	1/9	0.0667933214040572209579949003455112688243389129638671875	0.268665596519602145608729415471316315233707427978515625	0.069302557726879376875928073786781169474124908447265625	0.26192245503836197872971069955383427441120147705078125	-3.0598910717215566	8.280530901703544	PDE2A
type B pancreatic cell development (GO:0003323)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.8010097540293364	8.26273560531876	BMP6
regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.789630584151577	8.229168042059591	TGFB2
regulation of epithelial cell proliferation (GO:0050678)	3/73	0.018484698348336138506997627928285510279238224029541015625	0.2038499444022116302566161039067083038389682769775390625	0.0171495929663183499513934293645434081554412841796875	0.1891263523388378720024860513149178586900234222412109375	-2.0558582172639306	8.204543654966995	TGFB2;FGFR2;BMP6
ear development (GO:0043583)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.7777754478864582	8.194196419278631	SHROOM2
negative regulation of cAMP-mediated signaling (GO:0043951)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.7748397780127863	8.185536448010856	PDE2A
regulation of high voltage-gated calcium channel activity (GO:1901841)	1/8	0.059596354727360904834920773964768159203231334686279296875	0.268665596519602145608729415471316315233707427978515625	0.06259203817963716887096126129108597524464130401611328125	0.26192245503836197872971069955383427441120147705078125	-2.899160147068788	8.176097999942	CACNA2D1
regulation of aldosterone biosynthetic process (GO:0032347)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.768259369110332	8.16612481302542	BMP6
pharyngeal arch artery morphogenesis (GO:0061626)	1/8	0.059596354727360904834920773964768159203231334686279296875	0.268665596519602145608729415471316315233707427978515625	0.06259203817963716887096126129108597524464130401611328125	0.26192245503836197872971069955383427441120147705078125	-2.883786773035511	8.132742612067714	TGFB2
negative regulation of appetite (GO:0032099)	1/9	0.0667933214040572209579949003455112688243389129638671875	0.268665596519602145608729415471316315233707427978515625	0.069302557726879376875928073786781169474124908447265625	0.26192245503836197872971069955383427441120147705078125	-3.0020606376498717	8.12403294633022	PPARA
regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959)	1/9	0.0667933214040572209579949003455112688243389129638671875	0.268665596519602145608729415471316315233707427978515625	0.069302557726879376875928073786781169474124908447265625	0.26192245503836197872971069955383427441120147705078125	-2.9852346626941664	8.07849929748251	EPHA4
negative regulation of receptor biosynthetic process (GO:0010871)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.7381152864187057	8.077202386037268	PPARA
regulation of signal transduction (GO:0009966)	7/234	0.00219434491530133383985212702782519045285880565643310546875	0.08386774959864427836375710967331542633473873138427734375	0.00171399423429222964865292766489801579155027866363525390625	0.083360921183861069749809757922776043415069580078125	-1.3155145021738088	8.053411029492105	EPHA4;FLT1;RIC8B;ROR1;DHRS3;FGFR2;IGF1R
transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.725654364873231	8.040443749270379	PTPRD
purine ribonucleotide catabolic process (GO:0009154)	2/20	0.0100925591934644572067458767605785396881401538848876953125	0.1546651928349098426007657280933926813304424285888671875	0.01066697439531757822528401646877682651393115520477294921875	0.155523671997577495051956475435872562229633331298828125	-1.7417533010959851	8.005022998043447	PDE2A;PDE4A
regulation of collateral sprouting (GO:0048670)	1/8	0.059596354727360904834920773964768159203231334686279296875	0.268665596519602145608729415471316315233707427978515625	0.06259203817963716887096126129108597524464130401611328125	0.26192245503836197872971069955383427441120147705078125	-2.838420346941886	8.004801992428739	NGF
cellular divalent inorganic cation homeostasis (GO:0072503)	4/102	0.00783816581787099252165429419392239651642739772796630859375	0.1326899713862564611499550437656580470502376556396484375	0.007030614300637351953005005356089895940385758876800537109375	0.12676422849240120971359147006296552717685699462890625	-1.6498802162713209	7.999857397853224	SLC24A2;CXCL12;SLC39A14;TRDN
regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893)	2/27	0.0180055996142151029937306105921379639767110347747802734375	0.2004396938186209509158430819297791458666324615478515625	0.0181500609687945020642718674253046629019081592559814453125	0.196486898561261558171509022940881550312042236328125	-1.984564219582398	7.972138310851869	TGFB2;PPARA
positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	2/26	0.016754971684959603372977454682768438942730426788330078125	0.190104486425503205193621170110418461263179779052734375	0.016976630876255151270104448713027522899210453033447265625	0.188985136169632805813733966715517453849315643310546875	-1.9367574584098435	7.919517932697652	FLT1;PTK2B
regulation of receptor internalization (GO:0002090)	2/29	0.0206210518850462633244635668461341992951929569244384765625	0.2172575109317374242312581600344856269657611846923828125	0.0205964843816426358691362707986627356149256229400634765625	0.211337839742072264304084683317341841757297515869140625	-2.0375858271936003	7.908772815604389	MAGI2;NTF3
positive regulation of extracellular matrix assembly (GO:1901203)	1/9	0.0667933214040572209579949003455112688243389129638671875	0.268665596519602145608729415471316315233707427978515625	0.069302557726879376875928073786781169474124908447265625	0.26192245503836197872971069955383427441120147705078125	-2.921821314207728	7.906893126081441	RGCC
calcium ion import into cytosol (GO:1902656)	1/9	0.0667933214040572209579949003455112688243389129638671875	0.268665596519602145608729415471316315233707427978515625	0.069302557726879376875928073786781169474124908447265625	0.26192245503836197872971069955383427441120147705078125	-2.9210921240674876	7.904919826592032	CACNA2D1
fructose 1,6-bisphosphate metabolic process (GO:0030388)	1/8	0.059596354727360904834920773964768159203231334686279296875	0.268665596519602145608729415471316315233707427978515625	0.06259203817963716887096126129108597524464130401611328125	0.26192245503836197872971069955383427441120147705078125	-2.7984416862365324	7.8920557379095175	TIGAR
regulation of cardiac muscle cell membrane potential (GO:0086036)	1/8	0.059596354727360904834920773964768159203231334686279296875	0.268665596519602145608729415471316315233707427978515625	0.06259203817963716887096126129108597524464130401611328125	0.26192245503836197872971069955383427441120147705078125	-2.782480881212676	7.847043700142319	TRDN
positive regulation of receptor internalization (GO:0002092)	2/22	0.01214857125956569049163302764782201847992837429046630859375	0.1610709447897473445276972370265866629779338836669921875	0.01262730494414155378579689426032928167842328548431396484375	0.1637386794954619195774370155049837194383144378662109375	-1.7750408907702846	7.828895432079304	MAGI2;NTF3
release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.6476067292530794	7.8102099998798655	TRDN
negative regulation of cell cycle phase transition (GO:1901988)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.6459160269825652	7.805222574959808	RGCC
negative regulation of glycolytic process (GO:0045820)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-2.640736797600424	7.7899442979161915	PPARA
sarcomere organization (GO:0045214)	2/32	0.0248200723943554600603444981743450625799596309661865234375	0.232441947820154315440532855063793249428272247314453125	0.02450719687485562736650734905197168700397014617919921875	0.22075184971243999587642292681266553699970245361328125	-2.103667690666815	7.775371584058543	OBSCN;MYPN
phosphate-containing compound metabolic process (GO:0006796)	6/184	0.0029554964675617616080838256920060302945785224437713623046875	0.08386774959864427836375710967331542633473873138427734375	0.002422977660064553999397229944179343874566256999969482421875	0.08663980723867192867970743463956750929355621337890625	-1.332264385369147	7.759225862857813	PTPRD;PTPRB;TIGAR;PPIP5K1;ACYP2;COQ8A
