Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
dephosphorylation (GO:0016311)	14/125	0.0001234667173255709314572126089615267119370400905609130859375	0.01442733164900090146731681528535773395560681819915771484375	0.00048991587943421170681101983745975303463637828826904296875	0.056088810556759509384772144358066725544631481170654296875	-1.2815074089812923	11.532975820767797	PHLPP1;PPP1R12A;MTMR3;FBXW11;PTPRO;PTPN21;PPP2R2A;PPP2R3A;DUSP16;PTPRD;PPP6C;PPM1B;SDHAF2;PTPN4
transforming growth factor beta receptor signaling pathway (GO:0007179)	10/77	0.000342002190016918970749681960796806379221379756927490234375	0.025927463324255613230651107414814759977161884307861328125	0.00111751462912556393490548511948645682423375546932220458984375	0.087073014852700192367507270319038070738315582275390625	-1.4445368375525092	11.528405630595017	USP15;SMAD4;SMAD3;ZFYVE9;USP9X;PARD3;PXN;MAP3K7;PTK2;TGFBR2
positive regulation of helicase activity (GO:0051096)	2/7	0.022852663229190224580822388134038192220032215118408203125	0.2428095468101461318344291839821380563080310821533203125	0.039376466899149802081137039522218401543796062469482421875	0.40567564210818185532758661793195642530918121337890625	-3.0331587297096716	11.461359328509015	CHTOP;MSH3
bicellular tight junction assembly (GO:0070830)	5/29	0.0030595530885247738950294404958185623399913311004638671875	0.09587765725013099038509523097673081792891025543212890625	0.006962421622498924690669586112790057086385786533355712890625	0.2374007898940213856509018341967021115124225616455078125	-1.9791501540318976	11.4582629462138	OCLN;DLG1;PDCD6IP;APC;PARD3
positive regulation of neuron migration (GO:2001224)	3/13	0.0093899620626514378185500930840134969912469387054443359375	0.1710314518554369167535611495623015798628330230712890625	0.0183145402264950039883384391714571393094956874847412109375	0.333586268411159014846134596155025064945220947265625	-2.446357194911762	11.41987433406681	NIPBL;DAB2IP;KIF20B
protein heterooligomerization (GO:0051291)	7/50	0.0016836031784005591784014743694797289208509027957916259765625	0.0726539525448241241267766099554137326776981353759765625	0.0041917190806028507832348140027534100227057933807373046875	0.1866313019220793012475922978410380892455577850341796875	-1.7859876386573803	11.406779843654668	SEPT9;TMEM120B;TRPS1;MAGI2;TMCC1;CBR4;FARSB
regulation of protein modification process (GO:0031399)	6/43	0.0036377378857095411281152852467357661225832998752593994140625	0.10306924009510366746500409362852224148809909820556640625	0.0079603174153853699379634889510271023027598857879638671875	0.2374007898940213856509018341967021115124225616455078125	-2.0262823348467376	11.380398429019694	SPRED2;PARG;PHIP;FNIP1;PTK2;FKTN
establishment of endothelial intestinal barrier (GO:0090557)	2/7	0.022852663229190224580822388134038192220032215118408203125	0.2428095468101461318344291839821380563080310821533203125	0.039376466899149802081137039522218401543796062469482421875	0.40567564210818185532758661793195642530918121337890625	-3.0089907243902894	11.370035986111676	AFDN;TJP2
positive regulation of protein deacetylation (GO:0090312)	3/12	0.007413724945350808059885139300604350864887237548828125	0.14441318383131263036744940109201706945896148681640625	0.01528185169298255409453535236252719187177717685699462890625	0.297677736102889334279808508654241450130939483642578125	-2.297302419636283	11.266941157669782	NIPBL;AKAP8L;DYRK1A
regulation of catenin import into nucleus (GO:0035412)	4/20	0.0046079101358898789941864748698208131827414035797119140625	0.109535490942128055369408912156359292566776275634765625	0.009951990557108429669153082386401365511119365692138671875	0.2488787656737379005988941571558825671672821044921875	-2.078672146497346	11.183216357254638	SEMA5A;WWTR1;KANK1;DAB2IP
positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	4/20	0.0046079101358898789941864748698208131827414035797119140625	0.109535490942128055369408912156359292566776275634765625	0.009951990557108429669153082386401365511119365692138671875	0.2488787656737379005988941571558825671672821044921875	-2.0586763632179284	11.07563942597988	ADAM17;SMAD4;RNF111;HIPK2
regulation of neuron migration (GO:2001222)	4/20	0.0046079101358898789941864748698208131827414035797119140625	0.109535490942128055369408912156359292566776275634765625	0.009951990557108429669153082386401365511119365692138671875	0.2488787656737379005988941571558825671672821044921875	-2.048189394014103	11.0192197324097	NIPBL;DAB2IP;SRGAP2;KIF20B
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	4/20	0.0046079101358898789941864748698208131827414035797119140625	0.109535490942128055369408912156359292566776275634765625	0.009951990557108429669153082386401365511119365692138671875	0.2488787656737379005988941571558825671672821044921875	-2.0448759902495985	11.00139368358337	GSK3B;BCL2;ITGAV;APPL1
regulation of GTPase activity (GO:0043087)	18/189	0.00012043355905453574151466045183411779362359084188938140869140625	0.01442733164900090146731681528535773395560681819915771484375	0.000505691776658162106365679289154968500952236354351043701171875	0.056088810556759509384772144358066725544631481170654296875	-1.2149197494961734	10.963936772463363	USP6NL;GSK3B;DAB2IP;PTK2;ARHGAP35;VAV2;ARHGAP21;FGD4;AFDN;SIPA1L1;ALS2;TBC1D20;PLXNA2;SH3BP4;PLXNA1;ITGA6;SRGAP2;NDEL1
regulation of transcription, DNA-templated (GO:0006355)	78/1599	0.00173042747109876881260459580147426095209084451198577880859375	0.0735431675216976776798816217706189490854740142822265625	0.01034317507081953212144664888683109893463551998138427734375	0.25010867304869643934495115900062955915927886962890625	-1.7224827166313188	10.95393386493661	SMARCAL1;RNF14;NAB1;ZMYND8;HP1BP3;JMJD1C;PRDM2;AHR;NR3C1;LIMD1;ARHGAP35;NIPBL;ZMYM2;MECOM;ZMYM6;ZXDC;SPIN1;EP300;TEAD1;RNF111;TEAD3;ARHGEF11;TEAD4;NCOA1;DDX17;MKL2;NCOA2;FBXW11;TFEB;ARID5B;KCTD1;RFX1;RUNX2;PIAS2;SLTM;KAT6B;SUB1;IRF2;WAC;PHIP;CLOCK;USP13;NOTCH2;URI1;KMT2A;BAZ2B;FOXO4;NR2C2;HDAC9;LRP6;SBNO1;ATXN1;CUX1;ERBB4;DEAF1;ELMSAN1;ABL1;HIVEP1;APBB2;BRD8;PPARGC1A;RREB1;MAP3K2;WWTR1;CREBBP;SMAD4;SMAD3;DAB2IP;FOXN3;MED13L;HIPK2;NFIA;CARM1;CNOT2;SP4;JMY;QRICH1;RCOR1
regulation of Ras protein signal transduction (GO:0046578)	9/91	0.00455880080670531713515902794142675702460110187530517578125	0.109535490942128055369408912156359292566776275634765625	0.0099284154759543032098267900664723129011690616607666015625	0.2488787656737379005988941571558825671672821044921875	-2.021986346551629	10.899913045231731	NOTCH2;DENND1A;RASA2;DAB2IP;AGAP1;MYO9B;SHOC2;RAF1;APPL1
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	4/22	0.006582519708475577900619324367426088429056107997894287109375	0.1357644689873087895382042233904940076172351837158203125	0.013232383580918279097904388663664576597511768341064453125	0.274939525514635352276826552042621187865734100341796875	-2.1677771426551997	10.889476586342374	SMAD4;CHD6;EP300;RUNX2
peptidyl-tyrosine modification (GO:0018212)	7/52	0.002123273531264724227340945361675039748661220073699951171875	0.08048354398915609497766610047619906254112720489501953125	0.00508625848666736761483075923706564935855567455291748046875	0.200943028945098134396829436809639446437358856201171875	-1.7682016728833159	10.882921047966237	ERBB4;ABI1;DYRK1A;ABL1;ABL2;PTK2;DDR2
regulation of JNK cascade (GO:0046328)	10/91	0.00129416901695911918356018954767705508857034146785736083984375	0.0616235584771691602412602151161991059780120849609375	0.0034340311529289509022422333117674497771076858043670654296875	0.1632619895587407998771567463336396031081676483154296875	-1.6360314255333919	10.879423250220952	ITCH;PHLPP1;MECOM;TAOK3;DAB2IP;LTBR;MAPK8IP3;FKTN;HIPK2;IGF1R
regulation of chromatin organization (GO:1902275)	3/11	0.0057073580944413913884627476136301993392407894134521484375	0.12220717141151223039674533765719388611614704132080078125	0.01255583180839350658508646318978208000771701335906982421875	0.264805324981532252959226525490521453320980072021484375	-2.1021025074114283	10.859459541295715	PARG;SETD1A;TLK2
cytoplasmic mRNA processing body assembly (GO:0033962)	3/12	0.007413724945350808059885139300604350864887237548828125	0.14441318383131263036744940109201706945896148681640625	0.01528185169298255409453535236252719187177717685699462890625	0.297677736102889334279808508654241450130939483642578125	-2.2101550660332347	10.839533735512608	DYNC1H1;RC3H1;LIMD1
viral translation (GO:0019081)	3/14	0.01164406805835458379172475673613007529638707637786865234375	0.184528875162059902148570245117298327386379241943359375	0.0216562563961689262537202438352323952130973339080810546875	0.347409806048125380240065851467079482972621917724609375	-2.4154146840699373	10.755741126686921	PTBP1;EIF2D;EIF2AK4
RNA metabolic process (GO:0016070)	15/192	0.0031829023119725719480344050538178635179065167903900146484375	0.09704392375090288569428054188392707146704196929931640625	0.00804031195719502080054841286482769646681845188140869140625	0.2374007898940213856509018341967021115124225616455078125	-1.8617873126965236	10.705205968140271	FTO;DDX17;RBM39;DDX56;PAPD4;SUPV3L1;DHX40;PTBP1;SYNCRIP;ATXN1;DHX36;HNRNPA2B1;AGO2;DROSHA;RBM6
negative regulation of DNA metabolic process (GO:0051053)	7/44	0.000774085111153029691542781787205740329227410256862640380859375	0.044312423199678534213585834322657319717109203338623046875	0.002208382713820026578555033580641975277103483676910400390625	0.1290523648388578192847120362785062752664089202880859375	-1.491517440698659	10.684975489527709	CDAN1;BMPR2;KMT2A;MSH3;PDS5A;TERF2;WAPL
negative regulation of hydrolase activity (GO:0051346)	11/109	0.00152734600702526140438008983579720734269358217716217041015625	0.0673281375266331638673733550604083575308322906494140625	0.0040080682301643112686040382186547503806650638580322265625	0.1814948299272783616142845630747615359723567962646484375	-1.6393938481182488	10.630196420211655	EGLN1;URI1;CNST;PPP1R12A;FKBP15;WNK1;PCIF1;DAB2IP;SH3BP4;TERF2;ZFYVE1
protein deubiquitination (GO:0016579)	19/258	0.001924879418304485667601255727277020923793315887451171875	0.0764203814155658689433181507411063648760318756103515625	0.005565435618151680537135650439495293539948761463165283203125	0.212347429271258325567117708487785421311855316162109375	-1.696383267888857	10.607301285064402	USP13;USP15;SMAD4;INO80D;SMAD3;TRRAP;USP4;USP9X;USP34;OTUD7B;FOXO4;TANK;SMAD7;CYLD;APC;ATXN7;EP300;MAP3K7;CFTR
positive regulation of ion transmembrane transporter activity (GO:0032414)	4/24	0.00904855180843376107058251278658644878305494785308837890625	0.1669814988332677663240843912717537023127079010009765625	0.017129562791756314243940551023115403950214385986328125	0.32153040392847598294423505649319849908351898193359375	-2.250950417429747	10.591060606393128	WNK1;ANK2;ANK3;CFTR
regulation of cell morphogenesis (GO:0022604)	5/29	0.0030595530885247738950294404958185623399913311004638671875	0.09587765725013099038509523097673081792891025543212890625	0.006962421622498924690669586112790057086385786533355712890625	0.2374007898940213856509018341967021115124225616455078125	-1.8243984843036747	10.562330255356917	ZMYM2;ZMYM6;PHIP;QRICH1;LARP4
cellular glucan metabolic process (GO:0006073)	3/13	0.0093899620626514378185500930840134969912469387054443359375	0.1710314518554369167535611495623015798628330230712890625	0.0183145402264950039883384391714571393094956874847412109375	0.333586268411159014846134596155025064945220947265625	-2.2452476792955447	10.481072183465459	GSK3B;GBE1;PHKA1
positive regulation of nucleic acid-templated transcription (GO:1903508)	30/503	0.0033487646466070970265038742041951991268433630466461181640625	0.0988766824603463934106883925778674893081188201904296875	0.01055969770893184535298647830359186627902090549468994140625	0.251742442705950197900932607808499597012996673583984375	-1.8309313865432122	10.434777811388305	KMT2A;RNF14;AHR;LRP6;MECOM;ERBB4;DEAF1;ZXDC;SPIN1;EP300;PPARGC1A;TEAD1;RREB1;RNF111;ARHGEF11;NCOA1;DDX17;MAP3K2;CREBBP;SMAD4;SMAD3;FBXW11;FOXN3;RUNX2;PIAS2;HIPK2;KAT6B;WAC;PHIP;CLOCK
regulation of extrinsic apoptotic signaling pathway (GO:2001236)	9/60	0.00022398443196658339546419036469870889050071127712726593017578125	0.0196336353645708248938372975089805549941956996917724609375	0.000786365458329160564067417116262959098094142973423004150390625	0.0735251703537765088913857880470459349453449249267578125	-1.2308917472196714	10.344333015455142	CYLD;ITGAV;ITGA6;PHIP;BIRC6;LTBR;TANK;PAK2;SH3RF1
regulation of multicellular organismal development (GO:2000026)	6/44	0.004089893586990985159534961468352776137180626392364501953125	0.109535490942128055369408912156359292566776275634765625	0.00877785591669137665871147646612371318042278289794921875	0.2488787656737379005988941571558825671672821044921875	-1.873307383379955	10.301760014538626	NIPBL;DEAF1;TRIP12;PHLDB2;CLASP1;SMAD7
positive regulation of fibroblast migration (GO:0010763)	2/7	0.022852663229190224580822388134038192220032215118408203125	0.2428095468101461318344291839821380563080310821533203125	0.039376466899149802081137039522218401543796062469482421875	0.40567564210818185532758661793195642530918121337890625	-2.724490610167905	10.294998927824679	PRKCE;DDR2
negative regulation of cAMP-mediated signaling (GO:0043951)	2/7	0.022852663229190224580822388134038192220032215118408203125	0.2428095468101461318344291839821380563080310821533203125	0.039376466899149802081137039522218401543796062469482421875	0.40567564210818185532758661793195642530918121337890625	-2.722867379301697	10.288865245453062	UBE2B;MGRN1
central nervous system neuron axonogenesis (GO:0021955)	2/8	0.029771732300284181604865807457827031612396240234375	0.26328571360254482414120502653531730175018310546875	0.048068696279768528822895490293376496993005275726318359375	0.424707344328979718994787617702968418598175048828125	-2.916513123961999	10.249198509728316	SLIT2;ARHGAP35
epithelial cell apoptotic process (GO:1904019)	3/10	0.004260799451071915940059131600037289899773895740509033203125	0.109535490942128055369408912156359292566776275634765625	0.010132402993720368566954448397154919803142547607421875	0.2488787656737379005988941571558825671672821044921875	-1.8754379369597882	10.236700025144788	BMPR2;DAB2IP;HIPK1
atrial septum development (GO:0003283)	3/14	0.01164406805835458379172475673613007529638707637786865234375	0.184528875162059902148570245117298327386379241943359375	0.0216562563961689262537202438352323952130973339080810546875	0.347409806048125380240065851467079482972621917724609375	-2.2971495110135285	10.229111229929726	NOTCH2;BMPR2;ANK2
positive regulation of protein localization to centrosome (GO:1904781)	2/7	0.022852663229190224580822388134038192220032215118408203125	0.2428095468101461318344291839821380563080310821533203125	0.039376466899149802081137039522218401543796062469482421875	0.40567564210818185532758661793195642530918121337890625	-2.689904382623123	10.164308378126258	GSK3B;APC
ear development (GO:0043583)	2/7	0.022852663229190224580822388134038192220032215118408203125	0.2428095468101461318344291839821380563080310821533203125	0.039376466899149802081137039522218401543796062469482421875	0.40567564210818185532758661793195642530918121337890625	-2.6726511828345343	10.099113925753336	NIPBL;SHROOM2
astral microtubule organization (GO:0030953)	2/7	0.022852663229190224580822388134038192220032215118408203125	0.2428095468101461318344291839821380563080310821533203125	0.039376466899149802081137039522218401543796062469482421875	0.40567564210818185532758661793195642530918121337890625	-2.667616962509072	10.080091179754636	DLG1;CLASP1
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	9/71	0.000802231387116506965313800225914064867538399994373321533203125	0.04479691106006226941627090809561195783317089080810546875	0.002270940401129801188007117929146261303685605525970458984375	0.1299997515340630960256618209314183332026004791259765625	-1.4114809643833472	10.061196487707543	BMPR2;ABI1;PXN;DAB2IP;ELMO2;ITGAV;PAK2;PTK2;VAV2
positive regulation of dendrite development (GO:1900006)	5/33	0.005450871353137110193742831398822090704925358295440673828125	0.12220717141151223039674533765719388611614704132080078125	0.01116875830022080566539255386260265368036925792694091796875	0.25891212423239140516528777880012057721614837646484375	-1.908025499987322	9.944590367209532	PTPRD;CUX1;DLG5;DAB2IP;SHANK2
negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	3/16	0.017008560840510535128178304375978768803179264068603515625	0.2227583281781316537628612195476307533681392669677734375	0.0292685334176250415427755768860151874832808971405029296875	0.388215183748628955839876653044484555721282958984375	-2.4210273525536032	9.863358602276854	SPRED2;PARD3;SMAD7
protein localization to endoplasmic reticulum (GO:0070972)	3/14	0.01164406805835458379172475673613007529638707637786865234375	0.184528875162059902148570245117298327386379241943359375	0.0216562563961689262537202438352323952130973339080810546875	0.347409806048125380240065851467079482972621917724609375	-2.201060756969872	9.80123200467884	SEC16A;ANK2;TAPT1
positive regulation of IRE1-mediated unfolded protein response (GO:1903896)	2/9	0.03740315736896866749550127906331908889114856719970703125	0.28203187209665891987953045827453024685382843017578125	0.0573800932118910811396972349029965698719024658203125	0.440587778884008851587594790544244460761547088623046875	-2.9740648329691868	9.772777506562363	BCL2L11;DAB2IP
production of miRNAs involved in gene silencing by miRNA (GO:0035196)	5/29	0.0030595530885247738950294404958185623399913311004638671875	0.09587765725013099038509523097673081792891025543212890625	0.006962421622498924690669586112790057086385786533355712890625	0.2374007898940213856509018341967021115124225616455078125	-1.6817405264582224	9.736413945251256	SMAD3;HNRNPA2B1;AGO2;DROSHA;ADAR
regulation of embryonic development (GO:0045995)	5/30	0.0035673434039525486576038826314061225275509059429168701171875	0.10302770488003065718629613911616615951061248779296875	0.007887622741827915451295893944916315376758575439453125	0.2374007898940213856509018341967021115124225616455078125	-1.7242222772410303	9.717603136480513	NIPBL;POGLUT1;TRIP12;PHLDB2;CLASP1
