"Term"	"interest_hit"	"background_hit"	"original_score"	"corrected_score"	"Genes"	"GO_process"
"pre-miRNA binding (GO:0070883)"	"pre-miRNA binding (GO:0070883)"	101	626	0.332508133495853	0.617805809849087	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"RNA binding (GO:0003723)"	"RNA binding (GO:0003723)"	101	625	0.325955410220562	0.617805809849087	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"AU-rich element binding (GO:0017091)"	"AU-rich element binding (GO:0017091)"	101	625	0.325955410220562	0.617805809849087	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"snRNA binding (GO:0017069)"	"snRNA binding (GO:0017069)"	101	626	0.332508133495853	0.617805809849087	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"telomeric repeat-containing RNA binding (GO:0061752)"	"telomeric repeat-containing RNA binding (GO:0061752)"	101	626	0.332508133495853	0.617805809849087	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"piRNA binding (GO:0034584)"	"piRNA binding (GO:0034584)"	101	625	0.325955410220562	0.617805809849087	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"siRNA binding (GO:0035197)"	"siRNA binding (GO:0035197)"	101	626	0.332508133495853	0.617805809849087	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"primary miRNA binding (GO:0070878)"	"primary miRNA binding (GO:0070878)"	101	630	0.359144883265818	0.653700706245825	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"telomerase RNA binding (GO:0070034)"	"telomerase RNA binding (GO:0070034)"	101	630	0.359144883265818	0.653700706245825	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"rRNA binding (GO:0019843)"	"rRNA binding (GO:0019843)"	101	626	0.332508133495853	0.617805809849087	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"double-stranded RNA binding (GO:0003725)"	"double-stranded RNA binding (GO:0003725)"	102	633	0.337171100605818	0.625703827285613	"DBR1;RPL3;RPL32;RTCA;FCF1;CISD2;MSI2;YARS2;EFTUD2;FBL;RPS11;PDIA3;RBFOX1;AQR;RPL23;FNDC3A;JMJD6;ILF3;DDX39B;SRSF2;SNRPG;SRSF5;EZR;KHDRBS3;RBM8A;TWF2;GTF2E2;ZFP36L1;FXR1;MRPL20;ZMAT1;UBC;JUN;RPL41;PNO1;FAM103A1;EIF2S2;EIF2S1;RPL3L;SRPK1;LSM8;RPS25;DIAPH1;TBL3;AGO4;UBA1;LSM14B;FARSA;RPS21;ARF1;ZC3H3;DDX42;TFB1M;MTO1;RBM3;NGRN;MRPL40;XPO5;APOBEC1;CCT3;NCBP1;PARP1;PRMT1;RPL13A;TFB2M;TRNAU1AP;SAFB;RPUSD4;PSMA1;TUT1;MYH9;RP9;HNRNPH3;ALDOA;USO1;NOL7;IBA57;SLC3A2;REPIN1;BCLAF1;FIP1L1;PUF60;CTNNA1;FLNA;RALY;SRSF10;SRSF11;HNRNPA0;CCT4;CAVIN1;DDX31;TRMT1;LRPPRC;RSL1D1;ZNFX1;NOVA1;PSMC1;EIF3H;UBAP2;FAM98B;TRIM32;EIF3A"	"MF"
"cadherin binding involved in cell-cell adhesion (GO:0098641)"	"cadherin binding involved in cell-cell adhesion (GO:0098641)"	28	186	0.536908735597163	0.742960310516403	"USO1;TWF2;SLC3A2;CNN3;PDLIM1;SNX1;LASP1;KLC2;CAPZB;PUF60;CALD1;PPP1R13L;RARS;RUVBL1;CTNNA1;FLNA;VASP;ANXA1;JUP;AHSA1;PPP1CA;RSL1D1;VAPB;MYH9;UBAP2;EZR;ALDOA;CHMP5"	"MF"
"protein homodimerization activity (GO:0042803)"	"protein homodimerization activity (GO:0042803)"	45	255	0.160278853622356	0.458417191096184	"MTMR1;GTF2A2;SP100;ABCD2;ABCD3;HPGD;PDCD6;SPPL2A;CISD2;HSD17B4;NOD1;PVR;YARS2;RELA;CLCN1;FXR1;SNX1;ERBB3;NACC2;ANXA6;FLNA;HIF1AN;MAPK4;JUN;NQO2;ACOT7;MIGA2;JUP;VWF;CAV2;IZUMO1;ACSL6;NAGA;MTUS2;IRAK3;SNF8;TERF1;NR0B2;PEX7;VAPB;DPYD;MYH9;TARS2;KYAT1;MAPT"	"MF"
"aminomethyltransferase activity (GO:0004047)"	"aminomethyltransferase activity (GO:0004047)"	4	13	0.0398737501543858	0.397858994079843	"GCSH;MGMT;PRMT1;EEF1AKMT1"	"MF"
"mRNA 3'-UTR binding (GO:0003730)"	"mRNA 3'-UTR binding (GO:0003730)"	15	82	0.202242592841239	0.506607683057758	"SRRM4;RBFOX1;RPL41;CLUH;NCBP1;RBM8A;RPL13A;ZFP36L1;CRYZ;DHFR;FXR1;RSL1D1;XPO5;TUT1;EIF3A"	"MF"
"mRNA 5'-UTR binding (GO:0048027)"	"mRNA 5'-UTR binding (GO:0048027)"	13	63	0.104617467026495	0.400023463340602	"SRRM4;RBFOX1;RPL41;CLUH;NCBP1;RBM8A;RPL13A;ZFP36L1;DHFR;FXR1;RSL1D1;XPO5;EIF3A"	"MF"
"cadherin binding (GO:0045296)"	"cadherin binding (GO:0045296)"	24	175	0.720292882964334	0.845186862747637	"VASP;JUP;USO1;TWF2;AHSA1;SLC3A2;RSL1D1;SNX1;LASP1;KLC2;CAPZB;PUF60;CALD1;VAPB;PPP1R13L;RARS;RUVBL1;CTNNA1;FLNA;MYH9;UBAP2;EZR;ALDOA;CHMP5"	"MF"
"mRNA cap binding (GO:0098808)"	"mRNA cap binding (GO:0098808)"	12	59	0.120997896557694	0.427150713894371	"DHFR;FXR1;SRRM4;RBFOX1;CLUH;NCBP1;RBM8A;XPO5;RPL13A;SNUPN;EIF3A;ZFP36L1"	"MF"
"mRNA binding involved in posttranscriptional gene silencing (GO:1903231)"	"mRNA binding involved in posttranscriptional gene silencing (GO:1903231)"	11	53	0.113715991795198	0.410849392636677	"DHFR;FXR1;SRRM4;RBFOX1;CLUH;NCBP1;RBM8A;XPO5;RPL13A;EIF3A;ZFP36L1"	"MF"
"mRNA CDS binding (GO:1990715)"	"mRNA CDS binding (GO:1990715)"	11	54	0.126544376007657	0.443635941754327	"DHFR;FXR1;SRRM4;RBFOX1;CLUH;NCBP1;RBM8A;XPO5;RPL13A;EIF3A;ZFP36L1"	"MF"
"iron-responsive element binding (GO:0030350)"	"iron-responsive element binding (GO:0030350)"	11	54	0.126544376007657	0.443635941754327	"DHFR;FXR1;SRRM4;RBFOX1;CLUH;NCBP1;RBM8A;XPO5;RPL13A;EIF3A;ZFP36L1"	"MF"
"selenocysteine insertion sequence binding (GO:0035368)"	"selenocysteine insertion sequence binding (GO:0035368)"	11	55	0.140144917818814	0.458417191096184	"DHFR;FXR1;SRRM4;RBFOX1;CLUH;NCBP1;RBM8A;XPO5;RPL13A;EIF3A;ZFP36L1"	"MF"
"sequence-specific mRNA binding (GO:1990825)"	"sequence-specific mRNA binding (GO:1990825)"	11	54	0.126544376007657	0.443635941754327	"DHFR;FXR1;SRRM4;RBFOX1;CLUH;NCBP1;RBM8A;XPO5;RPL13A;EIF3A;ZFP36L1"	"MF"
"kinase binding (GO:0019900)"	"kinase binding (GO:0019900)"	8	34	0.0721895463917441	0.397858994079843	"SP100;PFKL;CHORDC1;TAX1BP1;FLNA;HTT;BCL10;PFKM"	"MF"
"phosphatidylinositol 3-kinase catalytic subunit binding (GO:0036313)"	"phosphatidylinositol 3-kinase catalytic subunit binding (GO:0036313)"	8	34	0.0721895463917441	0.397858994079843	"SP100;PFKL;CHORDC1;TAX1BP1;FLNA;HTT;BCL10;PFKM"	"MF"
"collagen V binding (GO:0070052)"	"collagen V binding (GO:0070052)"	7	25	0.0315604460184498	0.397858994079843	"LRRC15;SPARC;VWF;ITGA11;TGFBI;PODN;THBS1"	"MF"
"ADP binding (GO:0043531)"	"ADP binding (GO:0043531)"	5	16	0.0281966727967102	0.397858994079843	"ACTA1;ATP5D;ME1;MYH9;COQ8A"	"MF"
"NAD+ binding (GO:0070403)"	"NAD+ binding (GO:0070403)"	4	9	0.00670745305285014	0.397858994079843	"HPGD;ME1;SIRT5;SIRT2"	"MF"
"metallodipeptidase activity (GO:0070573)"	"metallodipeptidase activity (GO:0070573)"	4	11	0.0187357397815892	0.397858994079843	"PM20D2;ACE;NAALAD2;DPEP1"	"MF"
"(R)-reticuline 7-O-methyltransferase activity (GO:0102918)"	"(R)-reticuline 7-O-methyltransferase activity (GO:0102918)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"2-polyprenyl-6-hydroxyphenol methylase activity (GO:0102208)"	"2-polyprenyl-6-hydroxyphenol methylase activity (GO:0102208)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"1-hydroxypyrene methyltransferase activity (GO:0034931)"	"1-hydroxypyrene methyltransferase activity (GO:0034931)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"(S)-reticuline 7-O-methyltransferase activity (GO:0102917)"	"(S)-reticuline 7-O-methyltransferase activity (GO:0102917)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"3-methoxy-5-hydroxytoluene O-methyltransferase activity (GO:0102939)"	"3-methoxy-5-hydroxytoluene O-methyltransferase activity (GO:0102939)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"12-demethyl-elloramycin C12a O-methyltransferase activity (GO:0102603)"	"12-demethyl-elloramycin C12a O-methyltransferase activity (GO:0102603)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"2-methyl-6-geranylgeranyl-1,4-benzoquinol methyltransferase activity (GO:0102550)"	"2-methyl-6-geranylgeranyl-1,4-benzoquinol methyltransferase activity (GO:0102550)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity (GO:0102005)"	"2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity (GO:0102005)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"1-hydroxy-6-methoxypyrene methyltransferase activity (GO:0034933)"	"1-hydroxy-6-methoxypyrene methyltransferase activity (GO:0034933)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"2,7,4'-trihydroxyisoflavanone-4'-O-methyltransferase activity (GO:0102670)"	"2,7,4'-trihydroxyisoflavanone-4'-O-methyltransferase activity (GO:0102670)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"5-methyltetrahydropteroyltri-L-glutamate-dependent methyltransferase activity (GO:0042085)"	"5-methyltetrahydropteroyltri-L-glutamate-dependent methyltransferase activity (GO:0042085)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"1-phenanthrol methyltransferase activity (GO:0018707)"	"1-phenanthrol methyltransferase activity (GO:0018707)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"5,10-methylenetetrahydrofolate-dependent methyltransferase activity (GO:0042083)"	"5,10-methylenetetrahydrofolate-dependent methyltransferase activity (GO:0042083)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"protein kinase binding (GO:0019901)"	"protein kinase binding (GO:0019901)"	27	179	0.529796019826495	0.736179135515533	"ACVRL1;ERRFI1;SP100;HTT;BCL10;THY1;RELA;HDAC7;CHORDC1;FLNA;TNNI3;FBXO7;MAPK4;HNRNPA0;NSF;PARP1;H2AFY;AP1B1;PFKL;RGCC;EEF1A2;TAX1BP1;JTB;PFKM;PTPN2;MYH6;BCAR1"	"MF"
"3,5-dihydroxyanisole O-methyltransferase activity (GO:0102941)"	"3,5-dihydroxyanisole O-methyltransferase activity (GO:0102941)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"3',4',5'-trimethylmyricetin 3-O-methyltransferase activity (GO:0102440)"	"3',4',5'-trimethylmyricetin 3-O-methyltransferase activity (GO:0102440)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"3',4',5'-trimethylmyricetin 7-O-methyltransferase activity (GO:0102439)"	"3',4',5'-trimethylmyricetin 7-O-methyltransferase activity (GO:0102439)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"3,5-dimethoxyphenol O-methyltransferase activity (GO:0102942)"	"3,5-dimethoxyphenol O-methyltransferase activity (GO:0102942)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"5-methyl-phenazine-1-carboxylate N-methyltransferase activity (GO:0102168)"	"5-methyl-phenazine-1-carboxylate N-methyltransferase activity (GO:0102168)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"metalloendopeptidase activity (GO:0004222)"	"metalloendopeptidase activity (GO:0004222)"	13	57	0.0521991255002725	0.397858994079843	"ACE;HTRA3;MMP2;SPG7;PARL;APH1B;PITRM1;ANPEP;UQCRC1;PMPCB;TPP1;UQCRC2;THOP1"	"MF"
"3-aminomethylindole N-methyltransferase activity (GO:0102913)"	"3-aminomethylindole N-methyltransferase activity (GO:0102913)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"actin lateral binding (GO:0003786)"	"actin lateral binding (GO:0003786)"	11	56	0.154496987845271	0.458417191096184	"SPTA1;ARPC2;CAPZB;BIN1;ARPC1B;NEXN;FLNA;MYH9;TNNI3;ARPC5;EZR"	"MF"
"4,5-dihydroxybenzo(a)pyrene methyltransferase activity (GO:0034807)"	"4,5-dihydroxybenzo(a)pyrene methyltransferase activity (GO:0034807)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"5-methyl-5,6,7,8-tetrahydromethanopterin-dependent methyltransferase activity (GO:0042086)"	"5-methyl-5,6,7,8-tetrahydromethanopterin-dependent methyltransferase activity (GO:0042086)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)"	"S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)"	4	16	0.0908830778498418	0.397858994079843	"PRMT7;MGMT;PRMT1;EEF1AKMT1"	"MF"
"C-methyltransferase activity (GO:0008169)"	"C-methyltransferase activity (GO:0008169)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"microtubule lateral binding (GO:0099609)"	"microtubule lateral binding (GO:0099609)"	12	68	0.2572469497845	0.548456277770886	"REEP1;DNM3;EML5;SUN2;VAPB;ARL3;CHORDC1;CCDC181;MTUS2;MAPT;EZR;LRPPRC"	"MF"
"apigenin 7-O-methyltransferase activity (GO:0102529)"	"apigenin 7-O-methyltransferase activity (GO:0102529)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"3-methylquercetin 3'-O-methyltransferase activity (GO:0102445)"	"3-methylquercetin 3'-O-methyltransferase activity (GO:0102445)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"6a-hydroxymaackiain-3-O-methyltransferase activity (GO:0102671)"	"6a-hydroxymaackiain-3-O-methyltransferase activity (GO:0102671)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"8-demethylnovobiocic acid C8-methyltransferase activity (GO:0102526)"	"8-demethylnovobiocic acid C8-methyltransferase activity (GO:0102526)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase activity (GO:1990088)"	"[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase activity (GO:1990088)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"7,8,4'-trihydroxyflavone methyltransferase activity (GO:0102528)"	"7,8,4'-trihydroxyflavone methyltransferase activity (GO:0102528)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
"C4-demethylase activity (GO:0102674)"	"C4-demethylase activity (GO:0102674)"	3	12	0.103789302803437	0.397858994079843	"MGMT;PRMT1;EEF1AKMT1"	"MF"
