"Term"	"interest_hit"	"background_hit"	"original_score"	"corrected_score"	"Genes"	"GO_process"
"C-rich single-stranded DNA binding (GO:1990829)"	"C-rich single-stranded DNA binding (GO:1990829)"	9	34	0.032341372895119	0.385310595334201	"RAD51B;PURA;NEIL3;STN1;BLM;IGHMBP2;MLH1;RAD23B;MLH3"	"MF"
"ubiquitin conjugating enzyme activity (GO:0061631)"	"ubiquitin conjugating enzyme activity (GO:0061631)"	26	199	0.830447568688817	0.888462736935395	"KLHL15;MALT1;UBE2L3;TRIM9;HECTD2;RNF152;RNF130;BARD1;RNF20;WSB1;KLHL22;FBXL18;KLHL4;FBXO10;CHFR;PJA2;KLHL20;FBXL12;UBE2W;GAN;KCTD10;UBE2T;DTL;CBLL1;DZIP3;BIRC2"	"MF"
"5'-3' DNA helicase activity (GO:0043139)"	"5'-3' DNA helicase activity (GO:0043139)"	4	16	0.0935476993962034	0.435510093283935	"BLM;RECQL5;IGHMBP2;RAD54B"	"MF"
"four-way junction helicase activity (GO:0009378)"	"four-way junction helicase activity (GO:0009378)"	4	14	0.0559917591185461	0.435510093283935	"BLM;RECQL5;IGHMBP2;RAD54B"	"MF"
"WW domain binding (GO:0050699)"	"WW domain binding (GO:0050699)"	4	10	0.0121316750631344	0.239167308387507	"TRAF4;TNK2;CDC25C;KIF20B"	"MF"
"inositol pentakisphosphate 2-kinase activity (GO:0035299)"	"inositol pentakisphosphate 2-kinase activity (GO:0035299)"	7	42	0.338845547468174	0.583183153125497	"CDK9;IPPK;WEE1;SRC;PIK3C3;MASTL;PIK3CG"	"MF"
"G-rich single-stranded DNA binding (GO:1990955)"	"G-rich single-stranded DNA binding (GO:1990955)"	9	34	0.032341372895119	0.385310595334201	"RAD51B;PURA;NEIL3;STN1;BLM;IGHMBP2;MLH1;RAD23B;MLH3"	"MF"
"ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374)"	"ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374)"	21	150	0.678525899579963	0.755470916016467	"RNF20;DAXX;ENY2;FUS;TGFB1I1;BUD31;USP22;TAF11;NR1H4;GATA3;PPRC1;WDR77;UBE2L3;MED17;NPAT;MED14;MED24;RARA;NFE2L3;SOX9;BIRC2"	"MF"
"DNA/RNA helicase activity (GO:0033677)"	"DNA/RNA helicase activity (GO:0033677)"	4	11	0.0193960992519724	0.320035637657544	"EIF4A1;BLM;DDX19B;CHD3"	"MF"
"acireductone synthase activity (GO:0043874)"	"acireductone synthase activity (GO:0043874)"	5	17	0.0393896371849586	0.385310595334201	"DUSP10;PXYLP1;PTPN22;DUSP18;ENOPH1"	"MF"
"purine NTP-dependent helicase activity (GO:0070035)"	"purine NTP-dependent helicase activity (GO:0070035)"	4	11	0.0193960992519724	0.320035637657544	"EIF4A1;BLM;DDX19B;CHD3"	"MF"
"ADP-specific glucokinase activity (GO:0043843)"	"ADP-specific glucokinase activity (GO:0043843)"	7	42	0.338845547468174	0.583183153125497	"CDK9;WEE1;SRC;ADPGK;PIK3C3;MASTL;PIK3CG"	"MF"
"ubiquitin protein ligase activity (GO:0061630)"	"ubiquitin protein ligase activity (GO:0061630)"	30	236	0.889533129242719	0.940328196511454	"KLHL15;CUL2;PRPF19;MALT1;UBE2L3;CDC42;TRIM9;HECTD2;RNF152;RNF130;BARD1;RNF20;WSB1;FBXL18;KLHL22;KLHL4;FBXO10;CHFR;PJA2;FBXL12;KLHL20;UBE2W;KCTD10;GAN;UBE2T;DTL;CBLL1;RAD18;DZIP3;BIRC2"	"MF"
"enhancer sequence-specific DNA binding (GO:0001158)"	"enhancer sequence-specific DNA binding (GO:0001158)"	8	38	0.132531520349751	0.497205280703128	"HDAC1;LEF1;NFE2L3;SOX11;GATA3;SOX9;TBX18;SOX4"	"MF"
"tubulin binding (GO:0015631)"	"tubulin binding (GO:0015631)"	6	18	0.0152590529138799	0.272498052072426	"RABGAP1;NUMA1;CENPJ;STMN2;PHF6;CDK5RAP2"	"MF"
"nucleotide phosphatase activity, acting on free nucleotides (GO:0098519)"	"nucleotide phosphatase activity, acting on free nucleotides (GO:0098519)"	5	17	0.0393896371849586	0.385310595334201	"DUSP10;PXYLP1;PTPN22;DUSP18;NUDT16"	"MF"
"GTP binding (GO:0005525)"	"GTP binding (GO:0005525)"	11	56	0.161357934279306	0.497205280703128	"GNAO1;CDC42;TPX2;SEPT6;RAB26;BMS1;RHOH;NUDT16;SEPHS1;RAB6A;RAB8A"	"MF"
"mRNA 3'-UTR binding (GO:0003730)"	"mRNA 3'-UTR binding (GO:0003730)"	13	82	0.416959209540117	0.609364428874662	"RNF20;SLBP;EIF4A1;SLC4A1AP;NCBP2;CSTF3;MRPL13;PUM3;AUH;SERBP1;IGF2BP3;IGF2BP2;NUDT16"	"MF"
"ubiquitin protein ligase binding (GO:0031625)"	"ubiquitin protein ligase binding (GO:0031625)"	22	157	0.683129748731368	0.759700335951807	"RNF20;CCT2;DAXX;HSPA5;TNK2;CUL2;PTPN22;PRR5L;AXIN2;UBE2L3;UBE2W;TRAF4;PRKAR2B;SYT11;UBE2T;SUMO2;SPOPL;NDUFS2;TMBIM6;IKBKE;SQSTM1;RAD18"	"MF"
"metalloaminopeptidase activity (GO:0070006)"	"metalloaminopeptidase activity (GO:0070006)"	5	18	0.051454929320498	0.435510093283935	"MMP14;MMP16;XPNPEP3;LTA4H;NUDT16"	"MF"
"S-methyltransferase activity (GO:0008172)"	"S-methyltransferase activity (GO:0008172)"	3	13	0.135326548233991	0.497205280703128	"NSUN4;PRMT3;ASMT"	"MF"
"protein heterodimerization activity (GO:0046982)"	"protein heterodimerization activity (GO:0046982)"	20	125	0.410847232916962	0.609364428874662	"BARD1;AOC3;TOP2B;DAXX;TENM2;CEBPG;ZBTB1;PDGFA;KATNB1;CYBB;SMC4;IKZF3;TBX18;VEGFA;AURKA;TCOF1;ERBB2;RARA;SAE1;ABCG1"	"MF"
"mRNA 5'-UTR binding (GO:0048027)"	"mRNA 5'-UTR binding (GO:0048027)"	11	63	0.283154337329541	0.545258029920081	"SLBP;EIF4A1;SLC4A1AP;NCBP2;CSTF3;SHMT1;IGF2BP3;IGF2BP2;NUDT16;MRPL13;PUM3"	"MF"
"ion antiporter activity (GO:0099516)"	"ion antiporter activity (GO:0099516)"	4	8	0.00355236075952514	0.200420742935878	"SLC7A5;CLCN6;CLCN5;ATP11B"	"MF"
"H4K20me3 modified histone binding (GO:1990889)"	"H4K20me3 modified histone binding (GO:1990889)"	6	27	0.120225722512289	0.490598512832403	"MSH6;ING2;NCAPG2;ZMYND11;ING1;PHF8"	"MF"
"methylated histone binding (GO:0035064)"	"methylated histone binding (GO:0035064)"	6	27	0.120225722512289	0.490598512832403	"MSH6;ING2;NCAPG2;ZMYND11;ING1;PHF8"	"MF"
"bacterial-type RNA polymerase regulatory region sequence-specific DNA binding (GO:0000984)"	"bacterial-type RNA polymerase regulatory region sequence-specific DNA binding (GO:0000984)"	6	24	0.0710562688075098	0.435510093283935	"HDAC1;NFE2L3;SOX11;GATA3;TBX18;SOX4"	"MF"
"mitochondrial RNA polymerase regulatory region sequence-specific DNA binding (GO:0001044)"	"mitochondrial RNA polymerase regulatory region sequence-specific DNA binding (GO:0001044)"	6	24	0.0710562688075098	0.435510093283935	"HDAC1;NFE2L3;SOX11;GATA3;TBX18;SOX4"	"MF"
"3'-5' DNA helicase activity (GO:0043138)"	"3'-5' DNA helicase activity (GO:0043138)"	4	16	0.0935476993962034	0.435510093283935	"BLM;RECQL5;IGHMBP2;RAD54B"	"MF"
"RNA polymerase I CORE element sequence-specific DNA binding (GO:0001164)"	"RNA polymerase I CORE element sequence-specific DNA binding (GO:0001164)"	6	27	0.120225722512289	0.490598512832403	"RRN3;HDAC1;PIH1D1;GATA3;SOX9;SOX4"	"MF"
"hyaluronic acid binding (GO:0005540)"	"hyaluronic acid binding (GO:0005540)"	4	6	0.000502863824255684	0.200420742935878	"VCAN;LAYN;HMMR;CD44"	"MF"
"polymerase III regulatory region sequence-specific DNA binding (GO:0000992)"	"polymerase III regulatory region sequence-specific DNA binding (GO:0000992)"	6	24	0.0710562688075098	0.435510093283935	"HDAC1;NFE2L3;SOX11;GATA3;TBX18;SOX4"	"MF"
"K48-linked polyubiquitin modification-dependent protein binding (GO:0036435)"	"K48-linked polyubiquitin modification-dependent protein binding (GO:0036435)"	4	12	0.0290178839474214	0.384639731824828	"RAD23B;IKBKE;RAD18;DZIP3"	"MF"
"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity (GO:0047224)"	"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity (GO:0047224)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"protein kinase inhibitor activity (GO:0004860)"	"protein kinase inhibitor activity (GO:0004860)"	7	28	0.0617974381319472	0.435510093283935	"DUS2;SOCS2;GMFG;LRTM1;LRRC4;BGN;RHOH"	"MF"
"alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity (GO:0003827)"	"alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity (GO:0003827)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity (GO:0047225)"	"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity (GO:0047225)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"vitamin D receptor binding (GO:0042809)"	"vitamin D receptor binding (GO:0042809)"	5	26	0.216506930004103	0.545258029920081	"MED14;MED24;BUD31;TAF11;MED17"	"MF"
"lipid phosphatase activity (GO:0042577)"	"lipid phosphatase activity (GO:0042577)"	5	20	0.0816414982168124	0.435510093283935	"DUSP10;PLPPR3;PXYLP1;PTPN22;DUSP18"	"MF"
"ATP-dependent four-way junction helicase activity (GO:1990163)"	"ATP-dependent four-way junction helicase activity (GO:1990163)"	4	15	0.073465709373144	0.435510093283935	"BLM;RECQL5;DHX9;CHD3"	"MF"
"transcription termination site sequence-specific DNA binding (GO:0001147)"	"transcription termination site sequence-specific DNA binding (GO:0001147)"	6	25	0.0858480732997587	0.435510093283935	"HDAC1;NFE2L3;SOX11;GATA3;TBX18;SOX4"	"MF"
"alpha-1,6-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity (GO:0047253)"	"alpha-1,6-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity (GO:0047253)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"protein-lysine N-methyltransferase activity (GO:0016279)"	"protein-lysine N-methyltransferase activity (GO:0016279)"	4	14	0.0559917591185461	0.435510093283935	"N6AMT1;METTL22;EHMT2;KMT5A"	"MF"
"beta-1,4-mannosylglycolipid beta-1,3-N-acetylglucosaminyltransferase activity (GO:0046981)"	"beta-1,4-mannosylglycolipid beta-1,3-N-acetylglucosaminyltransferase activity (GO:0046981)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"GTPase inhibitor activity (GO:0005095)"	"GTPase inhibitor activity (GO:0005095)"	4	16	0.0935476993962034	0.435510093283935	"RTKN;TNK2;RHOH;RALGDS"	"MF"
"H3K27me3 modified histone binding (GO:0061628)"	"H3K27me3 modified histone binding (GO:0061628)"	6	27	0.120225722512289	0.490598512832403	"MSH6;ING2;NCAPG2;ZMYND11;ING1;PHF8"	"MF"
"dolichyl-phosphate alpha-N-acetylglucosaminyltransferase activity (GO:0004166)"	"dolichyl-phosphate alpha-N-acetylglucosaminyltransferase activity (GO:0004166)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"RNA polymerase II transcription cofactor activity (GO:0001104)"	"RNA polymerase II transcription cofactor activity (GO:0001104)"	4	15	0.073465709373144	0.435510093283935	"MED14;MED24;PPRC1;MED17"	"MF"
"thiopurine S-methyltransferase activity (GO:0008119)"	"thiopurine S-methyltransferase activity (GO:0008119)"	3	6	0.00704298586656305	0.200420742935878	"N6AMT1;TPMT;ASMT"	"MF"
"chitin synthase activity (GO:0004100)"	"chitin synthase activity (GO:0004100)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)"	"K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)"	5	20	0.0816414982168124	0.435510093283935	"ZBTB1;RAD23B;ATRIP;RAD18;DZIP3"	"MF"
"glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity (GO:0050508)"	"glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity (GO:0050508)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,6-N-acetylglucosaminyltransferase activity (GO:0047232)"	"galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,6-N-acetylglucosaminyltransferase activity (GO:0047232)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"heparan sulfate N-acetylglucosaminyltransferase activity (GO:0042328)"	"heparan sulfate N-acetylglucosaminyltransferase activity (GO:0042328)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"high-mannose-oligosaccharide beta-1,4-N-acetylglucosaminyltransferase activity (GO:0033827)"	"high-mannose-oligosaccharide beta-1,4-N-acetylglucosaminyltransferase activity (GO:0033827)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"microsatellite binding (GO:0035939)"	"microsatellite binding (GO:0035939)"	3	5	0.00268290450502473	0.200420742935878	"HEY2;MLH3;CENPB"	"MF"
"lipopolysaccharide N-acetylglucosaminyltransferase activity (GO:0008917)"	"lipopolysaccharide N-acetylglucosaminyltransferase activity (GO:0008917)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity (GO:0047256)"	"lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity (GO:0047256)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"mannotetraose 2-alpha-N-acetylglucosaminyltransferase activity (GO:0047222)"	"mannotetraose 2-alpha-N-acetylglucosaminyltransferase activity (GO:0047222)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"poly(ribitol-phosphate) N-acetylglucosaminyltransferase activity (GO:0047269)"	"poly(ribitol-phosphate) N-acetylglucosaminyltransferase activity (GO:0047269)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"steroid N-acetylglucosaminyltransferase activity (GO:0047261)"	"steroid N-acetylglucosaminyltransferase activity (GO:0047261)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity (GO:0051991)"	"UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity (GO:0051991)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"Skp1-protein-hydroxyproline N-acetylglucosaminyltransferase activity (GO:0033830)"	"Skp1-protein-hydroxyproline N-acetylglucosaminyltransferase activity (GO:0033830)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"mitochondrial RNA polymerase core promoter sequence-specific DNA binding (GO:0000997)"	"mitochondrial RNA polymerase core promoter sequence-specific DNA binding (GO:0000997)"	5	24	0.16511028679223	0.497205280703128	"HDAC1;GATA3;SOX9;POLRMT;SOX4"	"MF"
"sequence-specific single stranded DNA binding (GO:0098847)"	"sequence-specific single stranded DNA binding (GO:0098847)"	21	105	0.0938154153516777	0.435510093283935	"BLM;STN1;LEF1;CEBPG;IGHMBP2;NR1H4;NR2F2;MLH1;IKZF3;RAD23B;MLH3;CENPB;NR2F6;RAD51B;PURA;NEIL3;SLTM;WT1;HEY2;HIVEP3;TEAD3"	"MF"
"transcription regulatory region sequence-specific DNA binding (GO:0000976)"	"transcription regulatory region sequence-specific DNA binding (GO:0000976)"	19	115	0.351708518497379	0.597196343488839	"KLF11;HDAC1;LEF1;RFX3;SOX11;IKZF1;GATA3;IKZF3;TBX18;HNRNPL;CDK9;WT1;BASP1;NFE2L3;HIVEP3;TAF5;SOX4;CDK5RAP2;TEAD3"	"MF"
"undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity (GO:0050511)"	"undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity (GO:0050511)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"RNA polymerase I core binding (GO:0001042)"	"RNA polymerase I core binding (GO:0001042)"	3	5	0.00268290450502473	0.200420742935878	"RRN3;TCOF1;ERBB2"	"MF"
"cADPR-sensitive calcium-release channel activity (GO:0072346)"	"cADPR-sensitive calcium-release channel activity (GO:0072346)"	3	5	0.00268290450502473	0.200420742935878	"JPH2;ITPR1;RYR3"	"MF"
"protein serine/threonine kinase activity (GO:0004674)"	"protein serine/threonine kinase activity (GO:0004674)"	27	209	0.852741569902847	0.909670908722784	"SRC;STK4;AURKB;PIK3CG;AURKA;STK3;RASSF2;PDK3;SOX9;NEK3;IKBKE;MAP4K3;MAP2K5;PLK4;CDKL3;MMD;NEK6;MINK1;HUNK;DCLK2;BRAF;MASTL;TGFBR1;UHMK1;CIT;CDK9;SQSTM1"	"MF"
"protein methyltransferase activity (GO:0008276)"	"protein methyltransferase activity (GO:0008276)"	3	15	0.201094920064541	0.538381108744221	"N6AMT1;NSUN4;PRMT3"	"MF"
"ATP-dependent microtubule motor activity (GO:1990939)"	"ATP-dependent microtubule motor activity (GO:1990939)"	6	20	0.0279548091963981	0.384639731824828	"CENPE;KIFC1;KIF23;KIF2C;KIF11;KIF21B"	"MF"
"calcium-release channel activity (GO:0015278)"	"calcium-release channel activity (GO:0015278)"	3	5	0.00268290450502473	0.200420742935878	"JPH2;ITPR1;RYR3"	"MF"
"type II transforming growth factor beta receptor binding (GO:0005114)"	"type II transforming growth factor beta receptor binding (GO:0005114)"	5	16	0.0292853313224131	0.384639731824828	"BMP10;TGFB3;BMP7;TGFBR1;BMP5"	"MF"
"O-methyltransferase activity (GO:0008171)"	"O-methyltransferase activity (GO:0008171)"	3	14	0.167060463880169	0.497205280703128	"NSUN4;PRMT3;ASMT"	"MF"
"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity (GO:0047223)"	"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity (GO:0047223)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"calcium-induced calcium release activity (GO:0048763)"	"calcium-induced calcium release activity (GO:0048763)"	3	6	0.00704298586656305	0.200420742935878	"JPH2;ITPR1;RYR3"	"MF"
"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity (GO:0033829)"	"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity (GO:0033829)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"ATP-dependent 5'-3' DNA helicase activity (GO:0043141)"	"ATP-dependent 5'-3' DNA helicase activity (GO:0043141)"	4	17	0.116113558650889	0.490006655897477	"BLM;DHX9;IGHMBP2;CHD3"	"MF"
"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity (GO:0005220)"	"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity (GO:0005220)"	3	6	0.00704298586656305	0.200420742935878	"JPH2;ITPR1;RYR3"	"MF"
"histone pre-mRNA stem-loop binding (GO:0071207)"	"histone pre-mRNA stem-loop binding (GO:0071207)"	3	6	0.00704298586656305	0.200420742935878	"PTBP1;SLBP;ERI1"	"MF"
"acetylglucosaminyltransferase activity (GO:0008375)"	"acetylglucosaminyltransferase activity (GO:0008375)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"voltage-gated calcium channel activity (GO:0005245)"	"voltage-gated calcium channel activity (GO:0005245)"	8	27	0.0185774964902146	0.31686111991175	"SLC24A2;IL1RAPL1;NCS1;CACNA1D;OPRM1;SLC24A5;CACNA1E;TPCN2"	"MF"
"N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity (GO:0004577)"	"N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity (GO:0004577)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity (GO:0008455)"	"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity (GO:0008455)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"protein N-acetylglucosaminyltransferase activity (GO:0016262)"	"protein N-acetylglucosaminyltransferase activity (GO:0016262)"	3	11	0.0805787134176693	0.435510093283935	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity (GO:0001888)"	"glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity (GO:0001888)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"muscle alpha-actinin binding (GO:0051371)"	"muscle alpha-actinin binding (GO:0051371)"	4	15	0.073465709373144	0.435510093283935	"ALMS1;NRAP;RARA;CACNA1D"	"MF"
"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity (GO:0030144)"	"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity (GO:0030144)"	3	11	0.0805787134176693	0.435510093283935	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"mRNA CDS binding (GO:1990715)"	"mRNA CDS binding (GO:1990715)"	9	54	0.341732551930953	0.586192893513656	"SLBP;EIF4A1;SLC4A1AP;UNK;NCBP2;CSTF3;NUDT16;MRPL13;PUM3"	"MF"
"epidermal growth factor receptor binding (GO:0005154)"	"epidermal growth factor receptor binding (GO:0005154)"	4	15	0.073465709373144	0.435510093283935	"SNX4;SRC;SHC1;TNK2"	"MF"
"phosphatidylinositol N-acetylglucosaminyltransferase activity (GO:0017176)"	"phosphatidylinositol N-acetylglucosaminyltransferase activity (GO:0017176)"	3	10	0.0583304900846886	0.435510093283935	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"ryanodine-sensitive calcium-release channel activity (GO:0005219)"	"ryanodine-sensitive calcium-release channel activity (GO:0005219)"	3	5	0.00268290450502473	0.200420742935878	"JPH2;ITPR1;RYR3"	"MF"
"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity (GO:0003829)"	"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity (GO:0003829)"	3	9	0.0398509640760669	0.385310595334201	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"G-protein coupled olfactory receptor activity (GO:0038022)"	"G-protein coupled olfactory receptor activity (GO:0038022)"	8	24	0.00805379797041406	0.200420742935878	"GPR173;P2RY10;OPN3;ADGRG6;LPAR3;OPRM1;CELSR1;RXFP1"	"MF"
"serine-type endopeptidase activity (GO:0004252)"	"serine-type endopeptidase activity (GO:0004252)"	3	36	0.841068958834337	0.899114563035579	"MMP14;KLK8;SENP1"	"MF"
"ATP-dependent RNA helicase activity (GO:0004004)"	"ATP-dependent RNA helicase activity (GO:0004004)"	7	44	0.389892636450474	0.609364428874662	"EIF4A1;DDX19B;BLM;DHX9;DHX34;IGHMBP2;RAD54B"	"MF"
"phosphatidate phosphatase activity (GO:0008195)"	"phosphatidate phosphatase activity (GO:0008195)"	5	22	0.119761315158659	0.490598512832403	"DUSP10;PLPPR3;PXYLP1;PTPN22;DUSP18"	"MF"
"caspase binding (GO:0089720)"	"caspase binding (GO:0089720)"	1	33	0.975191404571588	0.998315050064396	"ITGB3"	"MF"
"protease binding (GO:0002020)"	"protease binding (GO:0002020)"	1	31	0.96682529557998	0.995158374376582	"ITGB3"	"MF"
"serine-type endopeptidase inhibitor activity (GO:0004867)"	"serine-type endopeptidase inhibitor activity (GO:0004867)"	1	12	0.585622924133691	0.677572864965657	"SERPINE2"	"MF"
"actin lateral binding (GO:0003786)"	"actin lateral binding (GO:0003786)"	2	56	0.995682827756926	0.998315050064396	"CFL2;ANTXR1"	"MF"
"RNA polymerase II core promoter proximal region sequence-specific DNA binding, bending (GO:0044377)"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding, bending (GO:0044377)"	6	82	0.981596382791873	0.998315050064396	"BCL11A;ELF4;HDAC1;ZSCAN21;RFX3;E2F8"	"MF"
"10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity (GO:0033885)"	"10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity (GO:0033885)"	4	16	0.0935476993962034	0.435510093283935	"DUSP10;PXYLP1;PTPN22;DUSP18"	"MF"
"2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity (GO:0043716)"	"2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity (GO:0043716)"	4	16	0.0935476993962034	0.435510093283935	"DUSP10;PXYLP1;PTPN22;DUSP18"	"MF"
"alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity (GO:0008454)"	"alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity (GO:0008454)"	3	11	0.0805787134176693	0.435510093283935	"B3GALNT2;MGAT1;POMGNT2"	"MF"
"aspartic-type endopeptidase activity (GO:0004190)"	"aspartic-type endopeptidase activity (GO:0004190)"	1	24	0.910730468347868	0.959014798552483	"SENP1"	"MF"
"2-carboxy-D-arabinitol-1-phosphatase activity (GO:0047538)"	"2-carboxy-D-arabinitol-1-phosphatase activity (GO:0047538)"	4	16	0.0935476993962034	0.435510093283935	"DUSP10;PXYLP1;PTPN22;DUSP18"	"MF"
"phosphoprotein phosphatase activity (GO:0004721)"	"phosphoprotein phosphatase activity (GO:0004721)"	6	32	0.230611536422508	0.545258029920081	"DUSP10;PXYLP1;PTPN22;DUSP18;CDC25C;CDC14A"	"MF"
"2-phosphosulfolactate phosphatase activity (GO:0050532)"	"2-phosphosulfolactate phosphatase activity (GO:0050532)"	4	16	0.0935476993962034	0.435510093283935	"DUSP10;PXYLP1;PTPN22;DUSP18"	"MF"
